accession_number,cik,company_name,sector,stratum,form,filing_date,section_type,source_document,verdict,n_toc_entries,n_matching,n_resolvable,shipped_span_is_none,best_source,best_words,best_end_ran_to_eof,rec_words,rec_guarded_words,rec_end_at_eof,end_guard_shortened_span,fb_words,fb_end_at_eof,doc_words,head_char_offset,head_opens_on_item1a,clears_word_floor_15,clears_char_gate_30,guarded_span_still_ends_at_eof,band_p4_0.5-2x_median,band_bimodal_recalibrated,defensible_span,best_head
0001390777-24-000105,1390777,Bank of New York Mellon Corp,financials,core,10-Q,2024-08-02,RISK_FACTORS,bk-20240630.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,60584,,False,False,,,,,False,
0001390777-24-000133,1390777,Bank of New York Mellon Corp,financials,core,10-Q,2024-11-01,RISK_FACTORS,bk-20240930.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,60385,,False,False,,,,,False,
0001390777-25-000084,1390777,Bank of New York Mellon Corp,financials,core,10-Q,2025-05-02,RISK_FACTORS,bk-20250331.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,53291,,False,False,,,,,False,
0001390777-25-000118,1390777,Bank of New York Mellon Corp,financials,core,10-Q,2025-08-01,RISK_FACTORS,bk-20250630.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,58241,,False,False,,,,,False,
0001390777-25-000159,1390777,Bank of New York Mellon Corp,financials,core,10-Q,2025-10-31,RISK_FACTORS,bk-20250930.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,58210,,False,False,,,,,False,
0001390777-26-000060,1390777,Bank of New York Mellon Corp,financials,core,10-Q,2026-05-01,RISK_FACTORS,bk-20260331.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,50019,,False,False,,,,,False,
0001390777-26-000086,1390777,Bank of New York Mellon Corp,financials,core,10-Q,2026-07-31,RISK_FACTORS,bk-20260630.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,54494,,False,False,,,,,False,
0001193125-15-283171,1364742,"BlackRock Finance, Inc.",financials,core,10-Q,2015-08-07,RISK_FACTORS,d14172d10q.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,32804,,False,False,,,,,False,
0001564590-15-009883,1364742,"BlackRock Finance, Inc.",financials,core,10-Q,2015-11-06,RISK_FACTORS,blk-10q_20150930.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,33495,,False,False,,,,,False,
0001564590-16-018688,1364742,"BlackRock Finance, Inc.",financials,core,10-Q,2016-05-10,RISK_FACTORS,blk-10q_20160331.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,27623,,False,False,,,,,False,
0001564590-16-023209,1364742,"BlackRock Finance, Inc.",financials,core,10-Q,2016-08-08,RISK_FACTORS,blk-10q_20160630.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,31857,,False,False,,,,,False,
0001564590-16-028171,1364742,"BlackRock Finance, Inc.",financials,core,10-Q,2016-11-08,RISK_FACTORS,blk-10q_20160930.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,32577,,False,False,,,,,False,
0001564590-17-009686,1364742,"BlackRock Finance, Inc.",financials,core,10-Q,2017-05-09,RISK_FACTORS,blk-10q_20170331.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,28509,,False,False,,,,,False,
0001564590-17-016394,1364742,"BlackRock Finance, Inc.",financials,core,10-Q,2017-08-08,RISK_FACTORS,blk-10q_20170630.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,32523,,False,False,,,,,False,
0001564590-17-022570,1364742,"BlackRock Finance, Inc.",financials,core,10-Q,2017-11-08,RISK_FACTORS,blk-10q_20170930.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,32678,,False,False,,,,,False,
0001564590-18-012320,1364742,"BlackRock Finance, Inc.",financials,core,10-Q,2018-05-09,RISK_FACTORS,blk-10q_20180331.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,31855,,False,False,,,,,False,
0001564590-18-020313,1364742,"BlackRock Finance, Inc.",financials,core,10-Q,2018-08-08,RISK_FACTORS,blk-10q_20180630.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,34772,,False,False,,,,,False,
0001564590-18-028881,1364742,"BlackRock Finance, Inc.",financials,core,10-Q,2018-11-09,RISK_FACTORS,blk-10q_20180930.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,36718,,False,False,,,,,False,
0001564590-19-017793,1364742,"BlackRock Finance, Inc.",financials,core,10-Q,2019-05-09,RISK_FACTORS,blk-10q_20190331.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,30015,,False,False,,,,,False,
0001564590-19-030654,1364742,"BlackRock Finance, Inc.",financials,core,10-Q,2019-08-08,RISK_FACTORS,blk-10q_20190630.htm,R1_genuinely_absent_from_toc,8,0,0,True,none,,,,,,,,,35357,,False,False,,,,,False,
0001564590-19-042157,1364742,"BlackRock Finance, Inc.",financials,core,10-Q,2019-11-08,RISK_FACTORS,blk-10q_20190930.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,35261,,False,False,,,,,False,
0000018230-15-000266,18230,CATERPILLAR INC,industrials,extension,10-Q,2015-07-31,RISK_FACTORS,cat_10qx6302015.htm,R1_genuinely_absent_from_toc,21,0,0,True,none,,,,,,,268.0,0.0,45898,,False,False,,,,,False,
0000018230-15-000324,18230,CATERPILLAR INC,industrials,extension,10-Q,2015-10-30,RISK_FACTORS,cat_10qx9302015.htm,R1_genuinely_absent_from_toc,21,0,0,True,none,,,,,,,268.0,0.0,43664,,False,False,,,,,False,
0000018230-16-000512,18230,CATERPILLAR INC,industrials,extension,10-Q,2016-05-02,RISK_FACTORS,cat_10qx3312016.htm,R1_genuinely_absent_from_toc,21,0,0,True,none,,,,,,,268.0,0.0,36158,,False,False,,,,,False,
0000018230-16-000630,18230,CATERPILLAR INC,industrials,extension,10-Q,2016-08-03,RISK_FACTORS,cat_10qx6302016.htm,R1_genuinely_absent_from_toc,21,0,0,True,none,,,,,,,268.0,0.0,44370,,False,False,,,,,False,
0000018230-16-000715,18230,CATERPILLAR INC,industrials,extension,10-Q,2016-11-02,RISK_FACTORS,cat_10qx9302016.htm,R1_genuinely_absent_from_toc,21,0,0,True,none,,,,,,,268.0,0.0,46335,,False,False,,,,,False,
0000018230-17-000145,18230,CATERPILLAR INC,industrials,extension,10-Q,2017-05-03,RISK_FACTORS,cat_10qx3312017.htm,R1_genuinely_absent_from_toc,21,0,0,True,none,,,,,,,,,34946,,False,False,,,,,False,
0000018230-17-000245,18230,CATERPILLAR INC,industrials,extension,10-Q,2017-08-02,RISK_FACTORS,cat_10qx6302017.htm,R1_genuinely_absent_from_toc,21,0,0,True,none,,,,,,,,,42644,,False,False,,,,,False,
0000018230-17-000305,18230,CATERPILLAR INC,industrials,extension,10-Q,2017-11-01,RISK_FACTORS,cat_10qx9302017.htm,R1_genuinely_absent_from_toc,21,0,0,True,none,,,,,,,,,43965,,False,False,,,,,False,
0000018230-18-000136,18230,CATERPILLAR INC,industrials,extension,10-Q,2018-05-02,RISK_FACTORS,cat_10qx3312018.htm,R1_genuinely_absent_from_toc,21,0,0,True,none,,,,,,,,,36099,,False,False,,,,,False,
0000018230-18-000229,18230,CATERPILLAR INC,industrials,extension,10-Q,2018-08-07,RISK_FACTORS,cat_10qx6302018.htm,R1_genuinely_absent_from_toc,21,0,0,True,none,,,,,,,,,43675,,False,False,,,,,False,
0000018230-18-000293,18230,CATERPILLAR INC,industrials,extension,10-Q,2018-10-31,RISK_FACTORS,cat_10qx9302018.htm,R1_genuinely_absent_from_toc,21,0,0,True,none,,,,,,,,,45523,,False,False,,,,,False,
0000018230-19-000153,18230,CATERPILLAR INC,industrials,extension,10-Q,2019-05-06,RISK_FACTORS,cat_10qx3312019.htm,R1_genuinely_absent_from_toc,21,0,0,True,none,,,,,,,,,33475,,False,False,,,,,False,
0000018230-19-000224,18230,CATERPILLAR INC,industrials,extension,10-Q,2019-08-01,RISK_FACTORS,cat10q6302019.htm,R1_genuinely_absent_from_toc,21,0,0,True,none,,,,,,,,,40882,,False,False,,,,,False,
0000018230-19-000281,18230,CATERPILLAR INC,industrials,extension,10-Q,2019-10-31,RISK_FACTORS,cat10q9302019.htm,R1_genuinely_absent_from_toc,21,0,0,True,none,,,,,,,,,42163,,False,False,,,,,False,
0000804753-15-000036,804753,CERNER Corp,tech,core,10-Q,2015-08-05,RISK_FACTORS,q2201510-q.htm,R1_genuinely_absent_from_toc,10,0,0,True,none,,,,,,,,,15543,,False,False,,,,,False,
0000804753-15-000050,804753,CERNER Corp,tech,core,10-Q,2015-11-04,RISK_FACTORS,q3201510-q.htm,R1_genuinely_absent_from_toc,10,0,0,True,none,,,,,,,,,16125,,False,False,,,,,False,
0000804753-16-000074,804753,CERNER Corp,tech,core,10-Q,2016-05-06,RISK_FACTORS,q1201610-q.htm,R1_genuinely_absent_from_toc,10,0,0,True,none,,,,,,,,,11959,,False,False,,,,,False,
0000804753-16-000086,804753,CERNER Corp,tech,core,10-Q,2016-08-03,RISK_FACTORS,q2201610-q.htm,R1_genuinely_absent_from_toc,10,0,0,True,none,,,,,,,,,13621,,False,False,,,,,False,
0000804753-16-000092,804753,CERNER Corp,tech,core,10-Q,2016-11-02,RISK_FACTORS,q3201610-q.htm,R1_genuinely_absent_from_toc,10,0,0,True,none,,,,,,,,,14101,,False,False,,,,,False,
0000804753-17-000016,804753,CERNER Corp,tech,core,10-Q,2017-04-28,RISK_FACTORS,q1201710-q.htm,R1_genuinely_absent_from_toc,10,0,0,True,none,,,,,,,,,12579,,False,False,,,,,False,
0000804753-17-000029,804753,CERNER Corp,tech,core,10-Q,2017-07-28,RISK_FACTORS,q2201710-q.htm,R1_genuinely_absent_from_toc,10,0,0,True,none,,,,,,,,,14549,,False,False,,,,,False,
0000804753-17-000039,804753,CERNER Corp,tech,core,10-Q,2017-10-27,RISK_FACTORS,q3201710-q.htm,R1_genuinely_absent_from_toc,10,0,0,True,none,,,,,,,,,15523,,False,False,,,,,False,
0000804753-18-000018,804753,CERNER Corp,tech,core,10-Q,2018-05-03,RISK_FACTORS,q1201810-q.htm,R1_genuinely_absent_from_toc,10,0,0,True,none,,,,,,,,,13106,,False,False,,,,,False,
0000804753-18-000033,804753,CERNER Corp,tech,core,10-Q,2018-08-03,RISK_FACTORS,q2201810-q.htm,R1_genuinely_absent_from_toc,10,0,0,True,none,,,,,,,,,15216,,False,False,,,,,False,
0000804753-18-000039,804753,CERNER Corp,tech,core,10-Q,2018-10-26,RISK_FACTORS,q3201810-q.htm,R1_genuinely_absent_from_toc,10,0,0,True,none,,,,,,,,,16246,,False,False,,,,,False,
0000804753-21-000026,804753,CERNER Corp,tech,core,10-Q,2021-05-05,RISK_FACTORS,cern-20210331.htm,R1_genuinely_absent_from_toc,12,0,0,True,none,,,,,,,,,14990,,False,False,,,,,False,
0000804753-21-000043,804753,CERNER Corp,tech,core,10-Q,2021-07-30,RISK_FACTORS,cern-20210630.htm,R1_genuinely_absent_from_toc,12,0,0,True,none,,,,,,,,,18978,,False,False,,,,,False,
0000804753-21-000052,804753,CERNER Corp,tech,core,10-Q,2021-10-29,RISK_FACTORS,cern-20210930.htm,R1_genuinely_absent_from_toc,12,0,0,True,none,,,,,,,,,19271,,False,False,,,,,False,
0000804753-22-000024,804753,CERNER Corp,tech,core,10-Q,2022-05-03,RISK_FACTORS,cern-20220331.htm,R1_genuinely_absent_from_toc,10,0,0,True,none,,,,,,,,,12904,,False,False,,,,,False,
0000064803-15-000054,64803,CVS HEALTH Corp,consumer,core,10-Q,2015-08-04,RISK_FACTORS,cvs20150630-10q.htm,R1_genuinely_absent_from_toc,18,0,0,True,none,,,,,,,559.0,0.0,20363,,False,False,,,,,False,
0000064803-15-000064,64803,CVS HEALTH Corp,consumer,core,10-Q,2015-10-30,RISK_FACTORS,cvs20150930-10q.htm,R1_genuinely_absent_from_toc,18,0,0,True,none,,,,,,,,,23709,,False,False,,,,,False,
0000064803-16-000080,64803,CVS HEALTH Corp,consumer,core,10-Q,2016-05-03,RISK_FACTORS,cvs20160331-10q.htm,R1_genuinely_absent_from_toc,18,0,0,True,none,,,,,,,,,19063,,False,False,,,,,False,
0000064803-16-000090,64803,CVS HEALTH Corp,consumer,core,10-Q,2016-08-02,RISK_FACTORS,cvs20160630-10q.htm,R1_genuinely_absent_from_toc,18,0,0,True,none,,,,,,,,,22076,,False,False,,,,,False,
0000064803-16-000097,64803,CVS HEALTH Corp,consumer,core,10-Q,2016-11-08,RISK_FACTORS,cvs20160930-10q.htm,R1_genuinely_absent_from_toc,18,0,0,True,none,,,,,,,,,23569,,False,False,,,,,False,
0001558370-17-003258,64803,CVS HEALTH Corp,consumer,core,10-Q,2017-05-02,RISK_FACTORS,cvs-20170331x10q.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,19885,,False,False,,,,,False,
0001558370-17-006198,64803,CVS HEALTH Corp,consumer,core,10-Q,2017-08-08,RISK_FACTORS,cvs-20170630x10q.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,22837,,False,False,,,,,False,
0001558370-17-008250,64803,CVS HEALTH Corp,consumer,core,10-Q,2017-11-06,RISK_FACTORS,cvs-20170930x10q.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,23882,,False,False,,,,,False,
0001558370-18-003777,64803,CVS HEALTH Corp,consumer,core,10-Q,2018-05-02,RISK_FACTORS,cvs-20180331x10q.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,25311,,False,False,,,,,False,
0001558370-18-006683,64803,CVS HEALTH Corp,consumer,core,10-Q,2018-08-08,RISK_FACTORS,cvs-20180630x10q.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,27569,,False,False,,,,,False,
0001558370-18-008642,64803,CVS HEALTH Corp,consumer,core,10-Q,2018-11-06,RISK_FACTORS,cvs-20180930x10q.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,27822,,False,False,,,,,False,
0001104659-19-026396,1739940,Cigna Group,healthcare,core,10-Q,2019-05-02,RISK_FACTORS,a19-9011_110q.htm,R1_genuinely_absent_from_toc,54,0,0,True,none,,,,,,,25.0,0.0,31252,,False,False,,,,,False,
0001739940-20-000012,1739940,Cigna Group,healthcare,core,10-Q,2020-05-07,RISK_FACTORS,ci-20200331.htm,R1_genuinely_absent_from_toc,81,0,0,True,none,,,,,,,876.0,0.0,33483,,False,False,,,,,False,
0001739940-20-000017,1739940,Cigna Group,healthcare,core,10-Q,2020-08-06,RISK_FACTORS,ci-20200630.htm,R1_genuinely_absent_from_toc,76,0,0,True,none,,,,,,,85.0,0.0,35667,,False,False,,,,,False,
0001739940-20-000021,1739940,Cigna Group,healthcare,core,10-Q,2020-11-05,RISK_FACTORS,ci-20200930.htm,R1_genuinely_absent_from_toc,77,0,0,True,none,,,,,,,84.0,0.0,36390,,False,False,,,,,False,
0001739940-21-000011,1739940,Cigna Group,healthcare,core,10-Q,2021-05-07,RISK_FACTORS,ci-20210331.htm,R1_genuinely_absent_from_toc,71,0,0,True,none,,,,,,,46.0,0.0,27872,,False,False,,,,,False,
0001739940-21-000017,1739940,Cigna Group,healthcare,core,10-Q,2021-08-05,RISK_FACTORS,ci-20210630.htm,R1_genuinely_absent_from_toc,71,0,0,True,none,,,,,,,47.0,0.0,28982,,False,False,,,,,False,
0001739940-21-000024,1739940,Cigna Group,healthcare,core,10-Q,2021-11-04,RISK_FACTORS,ci-20210930.htm,R1_genuinely_absent_from_toc,73,0,0,True,none,,,,,,,46.0,0.0,31148,,False,False,,,,,False,
0001739940-22-000012,1739940,Cigna Group,healthcare,core,10-Q,2022-05-06,RISK_FACTORS,ci-20220331.htm,R1_genuinely_absent_from_toc,85,0,0,True,none,,,,,,,47.0,0.0,25478,,False,False,,,,,False,
0001104659-15-054796,701221,Cigna Holding Co,healthcare,core,10-Q,2015-07-30,RISK_FACTORS,a15-12152_110q.htm,R1_genuinely_absent_from_toc,20,0,0,True,none,,,,,,,424.0,0.0,32665,,False,False,,,,,False,
0001104659-15-076424,701221,Cigna Holding Co,healthcare,core,10-Q,2015-11-06,RISK_FACTORS,a15-18040_110q.htm,R1_genuinely_absent_from_toc,20,0,0,True,none,,,,,,,424.0,0.0,34201,,False,False,,,,,False,
0001104659-16-118534,701221,Cigna Holding Co,healthcare,core,10-Q,2016-05-06,RISK_FACTORS,a16-6644_110q.htm,R1_genuinely_absent_from_toc,20,0,0,True,none,,,,,,,29.0,0.0,30640,,False,False,,,,,False,
0001104659-16-135285,701221,Cigna Holding Co,healthcare,core,10-Q,2016-07-29,RISK_FACTORS,a16-11559_110q.htm,R1_genuinely_absent_from_toc,20,0,0,True,none,,,,,,,29.0,0.0,34590,,False,False,,,,,False,
0001104659-16-154504,701221,Cigna Holding Co,healthcare,core,10-Q,2016-11-03,RISK_FACTORS,a16-17168_110q.htm,R1_genuinely_absent_from_toc,20,0,0,True,none,,,,,,,29.0,0.0,36733,,False,False,,,,,False,
0001104659-17-030101,701221,Cigna Holding Co,healthcare,core,10-Q,2017-05-05,RISK_FACTORS,a17-8864_110q.htm,R1_genuinely_absent_from_toc,54,0,0,True,none,,,,,,,29.0,0.0,33002,,False,False,,,,,False,
0001104659-17-049513,701221,Cigna Holding Co,healthcare,core,10-Q,2017-08-04,RISK_FACTORS,a17-13325_110q.htm,R1_genuinely_absent_from_toc,54,0,0,True,none,,,,,,,29.0,0.0,34480,,False,False,,,,,False,
0001104659-17-065484,701221,Cigna Holding Co,healthcare,core,10-Q,2017-11-02,RISK_FACTORS,a17-20609_110q.htm,R1_genuinely_absent_from_toc,54,0,0,True,none,,,,,,,29.0,0.0,34736,,False,False,,,,,False,
0001104659-18-030187,701221,Cigna Holding Co,healthcare,core,10-Q,2018-05-03,RISK_FACTORS,a18-8638_110q.htm,R1_genuinely_absent_from_toc,52,0,0,True,none,,,,,,,3080.0,0.0,35262,,False,False,,,,,False,
0001104659-18-049062,701221,Cigna Holding Co,healthcare,core,10-Q,2018-08-02,RISK_FACTORS,a18-14066_110q.htm,R1_genuinely_absent_from_toc,52,0,0,True,none,,,,,,,3080.0,0.0,37916,,False,False,,,,,False,
0001104659-18-065339,701221,Cigna Holding Co,healthcare,core,10-Q,2018-11-01,RISK_FACTORS,a18-19010_110q.htm,R1_genuinely_absent_from_toc,52,0,0,True,none,,,,,,,3070.0,0.0,38737,,False,False,,,,,False,
0000821189-15-000033,821189,EOG RESOURCES INC,energy,core,10-Q,2015-08-06,RISK_FACTORS,a2015063010-q.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,15819,,False,False,,,,,False,
0000821189-15-000046,821189,EOG RESOURCES INC,energy,core,10-Q,2015-11-05,RISK_FACTORS,a2015093010-q.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,17168,,False,False,,,,,False,
0000821189-16-000067,821189,EOG RESOURCES INC,energy,core,10-Q,2016-05-05,RISK_FACTORS,a2016033110-q.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,13195,,False,False,,,,,False,
0000821189-16-000077,821189,EOG RESOURCES INC,energy,core,10-Q,2016-08-04,RISK_FACTORS,a2016063010-q.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,15348,,False,False,,,,,False,
0000821189-16-000089,821189,EOG RESOURCES INC,energy,core,10-Q,2016-11-03,RISK_FACTORS,a2016093010-q.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,17611,,False,False,,,,,False,
0000821189-17-000029,821189,EOG RESOURCES INC,energy,core,10-Q,2017-05-08,RISK_FACTORS,a2017033110-q.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,15046,,False,False,,,,,False,
0000821189-17-000038,821189,EOG RESOURCES INC,energy,core,10-Q,2017-08-01,RISK_FACTORS,a2017063010-q.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,18078,,False,False,,,,,False,
0000821189-17-000054,821189,EOG RESOURCES INC,energy,core,10-Q,2017-11-02,RISK_FACTORS,a2017093010-q.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,18612,,False,False,,,,,False,
0000821189-18-000025,821189,EOG RESOURCES INC,energy,core,10-Q,2018-05-03,RISK_FACTORS,a2018033110-q.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,14873,,False,False,,,,,False,
0000821189-18-000034,821189,EOG RESOURCES INC,energy,core,10-Q,2018-08-02,RISK_FACTORS,a2018063010-q.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,17834,,False,False,,,,,False,
0000821189-18-000044,821189,EOG RESOURCES INC,energy,core,10-Q,2018-11-01,RISK_FACTORS,a2018093010-q.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,18225,,False,False,,,,,False,
0000821189-19-000020,821189,EOG RESOURCES INC,energy,core,10-Q,2019-05-02,RISK_FACTORS,a2019033110-q.htm,R1_genuinely_absent_from_toc,16,0,0,True,none,,,,,,,,,15245,,False,False,,,,,False,
0000821189-19-000030,821189,EOG RESOURCES INC,energy,core,10-Q,2019-08-01,RISK_FACTORS,a2019063010-q.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,17590,,False,False,,,,,False,
0000821189-19-000039,821189,EOG RESOURCES INC,energy,core,10-Q,2019-11-06,RISK_FACTORS,a2019093010-q.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,18498,,False,False,,,,,False,
0000821189-21-000047,821189,EOG RESOURCES INC,energy,core,10-Q,2021-05-06,RISK_FACTORS,eog-20210331.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,16154,,False,False,,,,,False,
0000821189-21-000075,821189,EOG RESOURCES INC,energy,core,10-Q,2021-08-04,RISK_FACTORS,eog-20210630.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,19189,,False,False,,,,,False,
0000821189-21-000089,821189,EOG RESOURCES INC,energy,core,10-Q,2021-11-04,RISK_FACTORS,eog-20210930.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,20245,,False,False,,,,,False,
0000821189-22-000028,821189,EOG RESOURCES INC,energy,core,10-Q,2022-05-05,RISK_FACTORS,eog-20220331.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,16419,,False,False,,,,,False,
0000821189-22-000041,821189,EOG RESOURCES INC,energy,core,10-Q,2022-08-04,RISK_FACTORS,eog-20220630.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,19530,,False,False,,,,,False,
0000821189-22-000056,821189,EOG RESOURCES INC,energy,core,10-Q,2022-11-03,RISK_FACTORS,eog-20220930.htm,R1_genuinely_absent_from_toc,16,0,0,True,none,,,,,,,,,21287,,False,False,,,,,False,
0000821189-23-000024,821189,EOG RESOURCES INC,energy,core,10-Q,2023-05-04,RISK_FACTORS,eog-20230331.htm,R1_genuinely_absent_from_toc,12,0,0,True,none,,,,,,,1071.0,0.0,17350,,False,False,,,,,False,
0000821189-23-000040,821189,EOG RESOURCES INC,energy,core,10-Q,2023-08-03,RISK_FACTORS,eog-20230630.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,9246.0,0.0,20129,,False,False,,,,,False,
0000821189-23-000051,821189,EOG RESOURCES INC,energy,core,10-Q,2023-11-02,RISK_FACTORS,eog-20230930.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,49.0,0.0,20517,,False,False,,,,,False,
0000821189-24-000021,821189,EOG RESOURCES INC,energy,core,10-Q,2024-05-02,RISK_FACTORS,eog-20240331.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,7019.0,0.0,16673,,False,False,,,,,False,
0000821189-24-000031,821189,EOG RESOURCES INC,energy,core,10-Q,2024-08-01,RISK_FACTORS,eog-20240630.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,8711.0,0.0,19181,,False,False,,,,,False,
0000821189-24-000049,821189,EOG RESOURCES INC,energy,core,10-Q,2024-11-07,RISK_FACTORS,eog-20240930.htm,R1_genuinely_absent_from_toc,13,0,0,True,none,,,,,,,,,19867,,False,False,,,,,False,
0000821189-25-000022,821189,EOG RESOURCES INC,energy,core,10-Q,2025-05-01,RISK_FACTORS,eog-20250331.htm,R1_genuinely_absent_from_toc,13,0,0,True,none,,,,,,,,,15888,,False,False,,,,,False,
0000821189-25-000070,821189,EOG RESOURCES INC,energy,core,10-Q,2025-08-07,RISK_FACTORS,eog-20250630.htm,R1_genuinely_absent_from_toc,13,0,0,True,none,,,,,,,,,20539,,False,False,,,,,False,
0000821189-25-000131,821189,EOG RESOURCES INC,energy,core,10-Q,2025-11-06,RISK_FACTORS,eog-20250930.htm,R1_genuinely_absent_from_toc,13,0,0,True,none,,,,,,,,,21740,,False,False,,,,,False,
0000821189-26-000104,821189,EOG RESOURCES INC,energy,core,10-Q,2026-05-05,RISK_FACTORS,eog-20260331.htm,R1_genuinely_absent_from_toc,13,0,0,True,none,,,,,,,,,16726,,False,False,,,,,False,
0000821189-26-000149,821189,EOG RESOURCES INC,energy,core,10-Q,2026-08-04,RISK_FACTORS,eog-20260630.htm,R1_genuinely_absent_from_toc,13,0,0,True,none,,,,,,,,,20082,,False,False,,,,,False,
0001104659-15-074840,1001250,ESTEE LAUDER COMPANIES INC,consumer,core,10-Q,2015-11-02,RISK_FACTORS,a15-19200_110q.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,20306,,False,False,,,,,False,
0001104659-16-094265,1001250,ESTEE LAUDER COMPANIES INC,consumer,core,10-Q,2016-02-05,RISK_FACTORS,a15-23972_110q.htm,R1_genuinely_absent_from_toc,8,0,0,True,none,,,,,,,,,24814,,False,False,,,,,False,
0001104659-16-117119,1001250,ESTEE LAUDER COMPANIES INC,consumer,core,10-Q,2016-05-03,RISK_FACTORS,a16-5365_110q.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,26691,,False,False,,,,,False,
0001104659-16-154197,1001250,ESTEE LAUDER COMPANIES INC,consumer,core,10-Q,2016-11-02,RISK_FACTORS,a16-17860_110q.htm,R1_genuinely_absent_from_toc,8,0,0,True,none,,,,,,,,,21489,,False,False,,,,,False,
