ticker,acc,form,section,e1_method,f3_method,f3_reason,f3_status,same,e1_words,f3_words
MSFT,0000950170-25-061046,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,10995,10995
MSFT,0000950170-25-061032,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,2676,2676
MSFT,0000950170-25-100235,10-K,MDA,anchor,anchor,ok,OK,True,7239,7239
MSFT,0000950170-25-100235,10-K,RISK_FACTORS,anchor,anchor,ok,OK,True,10119,10119
MSFT,0000950170-25-100226,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,2676,2676
MSFT,0001193125-25-256321,10-Q,MDA,anchor,anchor,ok,OK,True,7003,7003
MSFT,0001193125-25-256321,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,10183,10183
MSFT,0001193125-25-256310,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,2670,2670
MSFT,0001193125-26-027207,10-Q,MDA,anchor,anchor,ok,OK,True,8648,8648
MSFT,0001193125-26-027207,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,10251,10251
MSFT,0001193125-26-027198,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,2910,2910
MSFT,0001193125-26-191507,10-Q,MDA,anchor,anchor,ok,OK,True,8856,8856
MSFT,0001193125-26-191507,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,10386,10386
MSFT,0001193125-26-191457,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,2859,2859
MSFT,0001193125-26-323660,10-K,MDA,anchor,anchor,ok,OK,True,7695,7695
MSFT,0001193125-26-323660,10-K,RISK_FACTORS,anchor,anchor,ok,OK,True,11759,11759
MSFT,0001193125-26-323632,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,3378,3378
NVDA,0001045810-23-000171,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,3731,3731
NVDA,0001045810-23-000175,10-Q,MDA,anchor,anchor,ok,OK,True,5206,5206
NVDA,0001045810-23-000175,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,7463,7463
NVDA,0001045810-23-000227,10-Q,MDA,anchor,anchor,ok,OK,True,6059,6059
NVDA,0001045810-23-000227,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,7618,7618
NVDA,0001045810-23-000225,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,3498,3498
NVDA,0001045810-24-000029,10-K,MDA,anchor,anchor,ok,OK,True,6242,6242
NVDA,0001045810-24-000029,10-K,RISK_FACTORS,anchor,anchor,ok,OK,True,16131,16131
NVDA,0001045810-24-000028,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,3541,3541
NVDA,0001045810-24-000113,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,3207,3207
NVDA,0001045810-24-000124,10-Q,MDA,anchor,anchor,ok,OK,True,5089,5089
NVDA,0001045810-24-000124,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,5947,5947
NVDA,0001045810-24-000264,10-Q,MDA,anchor,anchor,ok,OK,True,6121,6121
NVDA,0001045810-24-000264,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,5868,5868
NVDA,0001045810-24-000262,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,3483,3483
NVDA,0001045810-24-000316,10-Q,MDA,anchor,anchor,ok,OK,True,5611,5611
NVDA,0001045810-24-000316,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,5526,5526
NVDA,0001045810-24-000315,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,3339,3339
NVDA,0001045810-25-000023,10-K,MDA,anchor,anchor,ok,OK,True,5861,5861
NVDA,0001045810-25-000023,10-K,RISK_FACTORS,anchor,anchor,ok,OK,True,16659,16659
NVDA,0001045810-25-000021,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,3592,3592
NVDA,0001045810-25-000116,10-Q,MDA,anchor,anchor,ok,OK,True,4762,4762
NVDA,0001045810-25-000116,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,5461,5461
NVDA,0001045810-25-000115,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,3564,3564
NVDA,0001045810-25-000209,10-Q,MDA,anchor,anchor,ok,OK,True,5152,5152
NVDA,0001045810-25-000209,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,4667,4667
NVDA,0001045810-25-000207,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,3744,3744
NVDA,0001045810-25-000230,10-Q,MDA,anchor,anchor,ok,OK,True,5169,5169
NVDA,0001045810-25-000230,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,7087,7087
NVDA,0001045810-25-000228,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,3638,3638
NVDA,0001045810-26-000021,10-K,MDA,anchor,anchor,ok,OK,True,5255,5255
NVDA,0001045810-26-000021,10-K,RISK_FACTORS,anchor,anchor,ok,OK,True,17218,17218
NVDA,0001045810-26-000019,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,4020,4020
NVDA,0001045810-26-000052,10-Q,MDA,anchor,anchor,ok,OK,True,4462,4462
NVDA,0001045810-26-000052,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,6531,6531
NVDA,0001045810-26-000051,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,3135,3135
OXY,0000797468-23-000086,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,1067,1067
OXY,0000797468-23-000092,10-Q,MDA,anchor,anchor,ok,OK,True,6499,6499
OXY,0000797468-23-000092,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,32,32
OXY,0000797468-23-000091,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,8699,8699
OXY,0000797468-24-000003,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,1284,1284
OXY,0000797468-24-000034,10-K,MDA,anchor,anchor,ok,OK,True,20536,20536
OXY,0000797468-24-000034,10-K,RISK_FACTORS,anchor,anchor,ok,OK,True,13459,13459
OXY,0000797468-24-000033,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,11687,11687
OXY,0000797468-24-000083,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,1318,1318
OXY,0000797468-24-000095,10-Q,MDA,anchor,anchor,ok,OK,True,5444,5444
OXY,0000797468-24-000095,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,32,32
OXY,0000797468-24-000093,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,8201,8201
OXY,0000797468-24-000121,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,1149,1149
OXY,0000797468-24-000136,10-Q,MDA,anchor,anchor,ok,OK,True,6299,6299
OXY,0000797468-24-000136,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,222,222
OXY,0000797468-24-000134,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,8702,8702
OXY,0000797468-24-000158,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,1152,1152
OXY,0000797468-24-000164,10-Q,MDA,anchor,anchor,ok,OK,True,6104,6104
OXY,0000797468-24-000164,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,33,33
OXY,0000797468-24-000163,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,9292,9292
OXY,0000797468-25-000003,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,1143,1143
OXY,0000797468-25-000029,10-K,MDA,anchor,anchor,ok,OK,True,19493,19493
OXY,0000797468-25-000029,10-K,RISK_FACTORS,anchor,anchor,ok,OK,True,11648,11648
OXY,0000797468-25-000028,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,12312,12312
OXY,0000797468-25-000067,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,1157,1157
OXY,0000797468-25-000076,10-Q,MDA,anchor,anchor,ok,OK,True,5130,5130
OXY,0000797468-25-000076,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,32,32
OXY,0000797468-25-000075,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,8778,8778
OXY,0000797468-25-000101,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,1258,1258
OXY,0000797468-25-000111,10-Q,MDA,anchor,anchor,ok,OK,True,5288,5288
OXY,0000797468-25-000111,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,32,32
OXY,0000797468-25-000109,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,9245,9245
OXY,0001628280-25-044718,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,1170,1170
OXY,0001628280-25-051071,10-Q,MDA,anchor,anchor,ok,OK,True,5517,5517
OXY,0001628280-25-051071,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,723,723
OXY,0001628280-25-051056,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,9845,9845
OXY,0001628280-26-002483,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,1299,1299
OXY,0001628280-26-009059,10-K,MDA,anchor,anchor,ok,OK,True,18745,18745
OXY,0001628280-26-009059,10-K,RISK_FACTORS,anchor,anchor,ok,OK,True,6476,6476
OXY,0001628280-26-009054,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,12676,12676
OXY,0001628280-26-024581,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,1194,1194
OXY,0001628280-26-030584,10-Q,MDA,anchor,anchor,ok,OK,True,4874,4874
OXY,0001628280-26-030584,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,26,26
OXY,0001628280-26-030567,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,8508,8508
OXY,0001628280-26-047886,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,1216,1216
OXY,0001628280-26-053388,10-Q,MDA,anchor,anchor,ok,OK,True,5343,5343
OXY,0001628280-26-053388,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,25,25
OXY,0001628280-26-053377,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,8609,8609
PFE,0000078003-23-000099,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,6447,6447
PFE,0000078003-23-000111,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,17094,17094
PFE,0000078003-23-000115,10-Q,MDA,anchor,anchor,ok,OK,True,15148,15148
PFE,0000078003-23-000115,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,971,971
PFE,0001193125-23-294930,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,1472,1472
PFE,0000078003-24-000017,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,16295,16295
PFE,0000078003-24-000039,10-K,MDA,anchor,anchor,ok,OK,True,15125,15125
PFE,0000078003-24-000039,10-K,RISK_FACTORS,anchor,anchor,ok,OK,True,12131,12131
PFE,0000078003-24-000103,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,10068,10068
PFE,0000078003-24-000107,10-Q,MDA,anchor,anchor,ok,OK,True,11809,11809
PFE,0000078003-24-000107,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,63,63
PFE,0000078003-24-000155,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,12088,12088
PFE,0000078003-24-000166,10-Q,MDA,anchor,anchor,ok,OK,True,14446,14446
PFE,0000078003-24-000166,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,63,63
PFE,0000078003-24-000188,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,13051,13051
PFE,0000078003-24-000191,10-Q,MDA,anchor,anchor,ok,OK,True,14767,14767
PFE,0000078003-24-000191,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,63,63
PFE,0000078003-25-000017,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,13078,13078
PFE,0000078003-25-000054,10-K,MDA,anchor,anchor,ok,OK,True,15894,15894
PFE,0000078003-25-000054,10-K,RISK_FACTORS,anchor,anchor,ok,OK,True,11537,11537
PFE,0000078003-25-000111,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,9973,9973
PFE,0000078003-25-000114,10-Q,MDA,anchor,anchor,ok,OK,True,12219,12219
PFE,0000078003-25-000114,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,63,63
PFE,0000078003-25-000138,10-Q,MDA,anchor,anchor,ok,OK,True,14500,14500
PFE,0000078003-25-000138,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,63,63
PFE,0000078003-25-000136,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,11413,11413
PFE,0000078003-25-000150,10-Q,MDA,anchor,anchor,ok,OK,True,16006,16006
PFE,0000078003-25-000150,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,64,64
PFE,0000078003-25-000149,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,12404,12404
PFE,0000078003-26-000005,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,12432,12432
PFE,0000078003-26-000026,10-K,MDA,anchor,anchor,ok,OK,True,15918,15918
PFE,0000078003-26-000026,10-K,RISK_FACTORS,anchor,anchor,ok,OK,True,12751,12751
PFE,0000078003-26-000054,10-Q,MDA,anchor,anchor,ok,OK,True,10261,10261
PFE,0000078003-26-000054,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,62,62
PFE,0000078003-26-000053,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,10312,10312
PFE,0000078003-26-000095,10-Q,MDA,anchor,anchor,ok,OK,True,13326,13326
PFE,0000078003-26-000095,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,62,62
PFE,0000078003-26-000094,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,13280,13280
PG,0000080424-23-000103,10-Q,MDA,anchor,anchor,ok,OK,True,7463,7463
PG,0000080424-23-000103,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,32,32
PG,0000080424-23-000094,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,4250,4250
PG,0000080424-24-000018,10-Q,MDA,anchor,anchor,ok,OK,True,11804,11804
PG,0000080424-24-000018,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,32,32
PG,0000080424-24-000013,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,5122,5122
PG,0000080424-24-000051,10-Q,MDA,anchor,anchor,ok,OK,True,11866,11866
PG,0000080424-24-000051,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,38,38
PG,0000080424-24-000046,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,4799,4799
PG,0000080424-24-000071,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,6217,6217
PG,0000080424-24-000083,10-K,MDA,anchor,anchor,ok,OK,True,13892,13892
PG,0000080424-24-000083,10-K,RISK_FACTORS,anchor,anchor,ok,OK,True,5549,5549
PG,0000080424-24-000113,10-Q,MDA,anchor,anchor,ok,OK,True,7668,7668
PG,0000080424-24-000113,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,38,38
PG,0000080424-24-000108,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,4966,4966
PG,0000080424-25-000013,10-Q,MDA,anchor,anchor,ok,OK,True,11282,11282
PG,0000080424-25-000013,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,32,32
PG,0000080424-25-000009,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,4838,4838
PG,0000080424-25-000037,10-Q,MDA,anchor,anchor,ok,OK,True,11065,11065
PG,0000080424-25-000037,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,32,32
PG,0000080424-25-000032,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,4671,4671
PG,0000080424-25-000067,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,6193,6193
PG,0000080424-25-000076,10-K,MDA,anchor,anchor,ok,OK,True,13998,13998
PG,0000080424-25-000076,10-K,RISK_FACTORS,anchor,anchor,ok,OK,True,5481,5481
PG,0000080424-25-000245,10-Q,MDA,anchor,anchor,ok,OK,True,7779,7779
PG,0000080424-25-000245,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,32,32
PG,0000080424-25-000240,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,4958,4958
PG,0000080424-26-000006,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,4865,4865
PG,0000080424-26-000011,10-Q,MDA,anchor,anchor,ok,OK,True,11231,11231
PG,0000080424-26-000011,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,32,32
PG,0000080424-26-000060,10-Q,MDA,anchor,anchor,ok,OK,True,11519,11519
PG,0000080424-26-000060,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,32,32
PG,0000080424-26-000056,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,5137,5137
PG,0000080424-26-000093,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,6040,6040
PG,0000080424-26-000103,10-K,MDA,anchor,anchor,ok,OK,True,13959,13959
PG,0000080424-26-000103,10-K,RISK_FACTORS,anchor,anchor,ok,OK,True,5442,5442
SLB,0001193125-23-259572,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,8268,8268
SLB,0000950170-23-055042,10-Q,MDA,anchor,anchor,ok,OK,True,3872,3872
SLB,0000950170-23-055042,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,43,43
SLB,0001193125-24-010748,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,10013,10013
SLB,0000950170-24-006884,10-K,MDA,anchor,anchor,ok,OK,True,6054,6054
SLB,0000950170-24-006884,10-K,RISK_FACTORS,anchor,anchor,ok,OK,True,4473,4473
SLB,0001193125-24-101633,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,9531,9531
SLB,0000950170-24-047250,10-Q,MDA,anchor,anchor,ok,OK,True,3377,3377
SLB,0000950170-24-047250,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,261,261
SLB,0001193125-24-181280,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,9263,9263
SLB,0000950170-24-085905,10-Q,MDA,anchor,anchor,ok,OK,True,3646,3646
SLB,0000950170-24-085905,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,77,77
SLB,0001193125-24-239201,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,9111,9111
SLB,0000950170-24-116535,10-Q,MDA,anchor,anchor,ok,OK,True,3651,3651
SLB,0000950170-24-116535,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,77,77
SLB,0001193125-25-008046,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,10829,10829
SLB,0000950170-25-007638,10-K,MDA,anchor,anchor,ok,OK,True,5537,5537
SLB,0000950170-25-007638,10-K,RISK_FACTORS,anchor,anchor,ok,OK,True,4489,4489
SLB,0000950170-25-058413,10-Q,MDA,anchor,anchor,ok,OK,True,3407,3407
SLB,0000950170-25-058413,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,43,43
SLB,0001193125-25-094916,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,8804,8804
SLB,0001193125-25-160817,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,8575,8575
SLB,0000950170-25-098217,10-Q,MDA,anchor,anchor,ok,OK,True,3154,3154
SLB,0000950170-25-098217,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,75,75
SLB,0001193125-25-241946,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,13547,13547
SLB,0001193125-25-246028,10-Q,MDA,anchor,anchor,ok,OK,True,3615,3615
SLB,0001193125-25-246028,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,75,75
SLB,0001193125-26-021017,10-K,MDA,anchor,anchor,ok,OK,True,6976,6976
SLB,0001193125-26-021017,10-K,RISK_FACTORS,anchor,anchor,ok,OK,True,4360,4360
SLB,0001193125-26-020133,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,12106,12106
SLB,0001193125-26-174940,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,10504,10504
SLB,0001193125-26-190101,10-Q,MDA,anchor,anchor,ok,OK,True,3109,3109
SLB,0001193125-26-190101,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,43,43
SLB,0001193125-26-315068,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,12333,12333
SLB,0001193125-26-322595,10-Q,MDA,anchor,anchor,ok,OK,True,3142,3142
SLB,0001193125-26-322595,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,43,43
UNH,0000731766-23-000058,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,3209,3209
UNH,0000731766-23-000064,10-Q,MDA,anchor,anchor,ok,OK,True,4301,4301
UNH,0000731766-23-000064,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,103,103
UNH,0000731766-24-000023,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,3003,3003
UNH,0000731766-24-000081,10-K,MDA,anchor,anchor,ok,OK,True,5924,5924
UNH,0000731766-24-000081,10-K,RISK_FACTORS,anchor,anchor,ok,OK,True,9732,9732
UNH,0000731766-24-000146,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,4412,4412
UNH,0000731766-24-000155,10-Q,MDA,anchor,anchor,ok,OK,True,4553,4553
UNH,0000731766-24-000155,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,104,104
UNH,0000731766-24-000242,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,4562,4562
UNH,0000731766-24-000262,10-Q,MDA,anchor,anchor,ok,OK,True,5067,5067
UNH,0000731766-24-000262,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,104,104
UNH,0000731766-24-000320,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,4179,4179
UNH,0000731766-24-000323,10-Q,MDA,anchor,anchor,ok,OK,True,5174,5174
UNH,0000731766-24-000323,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,104,104
UNH,0000731766-25-000022,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,4174,4174
UNH,0000731766-25-000063,10-K,MDA,anchor,anchor,ok,OK,True,6665,6665
UNH,0000731766-25-000063,10-K,RISK_FACTORS,anchor,anchor,ok,OK,True,9651,9651
UNH,0000731766-25-000123,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,3053,3053
UNH,0000731766-25-000131,10-Q,MDA,anchor,anchor,ok,OK,True,4380,4380
UNH,0000731766-25-000131,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,103,103
UNH,0000731766-25-000228,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,4757,4757
UNH,0000731766-25-000236,10-Q,MDA,anchor,anchor,ok,OK,True,5193,5193
UNH,0000731766-25-000236,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,103,103
UNH,0000731766-25-000305,10-Q,MDA,anchor,anchor,ok,OK,True,5398,5398
UNH,0000731766-25-000305,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,103,103
UNH,0000731766-25-000301,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,3720,3720
UNH,0000731766-26-000025,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,6722,6722
UNH,0000731766-26-000062,10-K,MDA,anchor,anchor,ok,OK,True,7302,7302
UNH,0000731766-26-000062,10-K,RISK_FACTORS,anchor,anchor,ok,OK,True,9823,9823
UNH,0000731766-26-000121,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,4643,4643
UNH,0000731766-26-000127,10-Q,MDA,anchor,anchor,ok,OK,True,5077,5077
UNH,0000731766-26-000127,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,103,103
UNH,0000731766-26-000191,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,5675,5675
V,0001403161-23-000092,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,5467,5467
V,0001403161-23-000099,10-K,MDA,anchor,anchor,ok,OK,True,6962,6962
V,0001403161-23-000099,10-K,RISK_FACTORS,anchor,anchor,ok,OK,True,11066,11066
V,0001403161-24-000013,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,3850,3850
V,0001403161-24-000016,10-Q,MDA,anchor,anchor,ok,OK,True,3791,3791
V,0001403161-24-000016,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,36,36
V,0001403161-24-000027,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,4327,4327
V,0001403161-24-000030,10-Q,MDA,anchor,anchor,ok,OK,True,4917,4917
V,0001403161-24-000030,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,36,36
V,0001403161-24-000040,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,4443,4443
V,0001403161-24-000041,10-Q,MDA,anchor,anchor,ok,OK,True,5183,5183
V,0001403161-24-000041,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,36,36
V,0001403161-24-000053,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,5303,5303
V,0001403161-24-000058,10-K,MDA,anchor,anchor,ok,OK,True,7552,7552
V,0001403161-24-000058,10-K,RISK_FACTORS,anchor,anchor,ok,OK,True,11810,11810
V,0001403161-25-000016,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,3922,3922
V,0001403161-25-000017,10-Q,MDA,anchor,anchor,ok,OK,True,4102,4102
V,0001403161-25-000017,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,36,36
V,0001403161-25-000035,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,4295,4295
V,0001403161-25-000037,10-Q,MDA,anchor,anchor,ok,OK,True,5256,5256
V,0001403161-25-000037,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,36,36
V,0001403161-25-000051,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,4358,4358
V,0001403161-25-000052,10-Q,MDA,anchor,anchor,ok,OK,True,5637,5637
V,0001403161-25-000052,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,35,35
V,0001403161-25-000077,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,5296,5296
V,0001403161-25-000089,10-K,MDA,anchor,anchor,ok,OK,True,7489,7489
V,0001403161-25-000089,10-K,RISK_FACTORS,anchor,anchor,ok,OK,True,12081,12081
V,0001403161-26-000044,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,4075,4075
V,0001403161-26-000045,10-Q,MDA,anchor,anchor,ok,OK,True,4204,4204
V,0001403161-26-000045,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,35,35
