recon_date,cik,name,sector,stratum,float_usd,float_instant,float_accn,shares_outstanding,shares_source,implied_price_usd,zero_float_instant,zero_float_filed,flags,float_to_assets,scale_verdict
2017-07-01,59478,ELI LILLY & Co,healthcare,core,76782000000.0,2016-06-30,0000059478-17-000098,1103352450.0,same_accn@2017-02-13,69.58973082445233,,,,,
2017-07-01,62709,"MARSH & MCLENNAN COMPANIES, INC.",financials,core,35474889954.0,2016-06-30,0000062709-17-000008,515003586.0,same_accn@2017-02-16,68.88280182577215,,,,,
2017-07-01,63908,MCDONALDS CORP,consumer,core,102676655213.0,2016-06-30,0000063908-17-000017,818993182.0,same_accn@2017-01-31,125.36936505657016,,,,,
2017-07-01,64803,CVS HEALTH Corp,consumer,core,101661618666.0,2016-06-30,0000064803-17-000006,1025699605.0,same_accn@2017-02-03,99.11441729179568,,,,,
2017-07-01,66740,3M CO,healthcare,core,104200000000.0,2017-01-31,0001558370-17-000479,596200000.0,same_accn@2017-01-31,174.77356591747736,,,,,
2017-07-01,70858,BANK OF AMERICA CORP /DE/,financials,core,135576678761.0,2016-06-30,0000070858-17-000013,10025121972.0,same_accn@2017-02-22,13.523693690676625,,,,,
2017-07-01,72971,WELLS FARGO & COMPANY/MN,financials,core,238200000000.0,2016-06-30,0000072971-17-000278,5003367904.0,same_accn@2017-02-17,47.60793221093501,,,,,
2017-07-01,78003,PFIZER INC,healthcare,core,216000000000.0,2016-07-03,0000078003-17-000014,5951872174.0,same_accn@2017-02-21,36.29110197352165,,,,,
2017-07-01,79879,PPG INDUSTRIES INC,materials_realestate,extension,27771000000.0,2016-06-30,0000079879-17-000009,,no_concept,,,,,,
2017-07-01,80424,PROCTER & GAMBLE Co,consumer,core,215000000000.0,2015-12-31,0000080424-16-000212,2668751125.0,same_accn@2016-07-31,80.56202692935634,,,,,
2017-07-01,86312,"TRAVELERS COMPANIES, INC.",financials,core,34172576191.0,2016-06-30,0001047469-17-000695,279685489.0,same_accn@2017-02-10,122.18215651152356,,,,,
2017-07-01,87347,SLB LIMITED/NV,energy,core,109900000000.0,2016-06-30,0001564590-17-000589,1391475510.0,same_accn@2016-12-31,78.9809085464968,,,,,
2017-07-01,92122,SOUTHERN CO,utilities,extension,51100000000.0,2016-06-30,0000092122-17-000007,991051161.0,same_accn@2017-01-31,51.56141479965432,,,,,
2017-07-01,93410,CHEVRON CORP,energy,core,197763938564.0,2016-06-30,0000093410-17-000013,1893102970.0,same_accn@2017-02-15,104.46549485049934,,,,,
2017-07-01,97476,TEXAS INSTRUMENTS INC,tech,core,62805040210.0,2016-06-30,0001564590-17-002142,999639733.0,same_accn@2017-02-21,62.82767494797048,,,,,
2017-07-01,97745,THERMO FISHER SCIENTIFIC INC.,industrials,extension,58745127000.0,2016-07-01,0000097745-17-000025,390391061.0,same_accn@2017-02-04,150.47764374912262,,,,,
2017-07-01,100885,UNION PACIFIC CORP,industrials,extension,72700000000.0,2016-06-30,0000100885-17-000056,813795240.0,same_accn@2017-01-27,89.3345112217663,,,,,
2017-07-01,101829,RTX Corp,industrials,extension,85789321218.0,2016-06-30,0000101829-17-000016,801227504.0,same_accn@2017-03-31,107.07236183195229,,,,,
2017-07-01,104169,Walmart Inc.,consumer,core,108531045541.0,2016-07-29,0000104169-17-000021,3033009079.0,same_accn@2017-03-29,35.783290690571654,,,,,
2017-07-01,109198,TJX COMPANIES INC /DE/,consumer,core,53583828925.0,2016-07-30,0001193125-17-099642,645589872.0,same_accn@2017-02-25,82.99979793518199,,,,,
2017-07-01,200406,JOHNSON & JOHNSON,healthcare,core,332000000000.0,2016-07-03,0000200406-17-000006,2713346602.0,same_accn@2017-02-23,122.35812400645158,,,,,
2017-07-01,310158,"Merck & Co., Inc.",healthcare,core,159263000000.0,2016-06-30,0000310158-17-000010,2745571067.0,same_accn@2017-01-31,58.00724006536888,,,,,
2017-07-01,310764,STRYKER CORP,healthcare,core,41635988124.0,2016-06-30,0000310764-17-000034,372878298.0,same_accn@2017-01-31,111.66106568100673,,,,,
2017-07-01,313616,DANAHER CORP /DE/,industrials,extension,62000000000.0,2016-07-01,0000313616-17-000066,693280277.0,same_accn@2017-02-09,89.42992041875151,,,,,
2017-07-01,318154,AMGEN INC,healthcare,core,101183706509.0,2016-06-30,0000318154-17-000004,736452791.0,same_accn@2017-02-09,137.3933370143206,,,,,
2017-07-01,320187,"NIKE, Inc.",consumer,core,93468629731.0,2015-11-30,0000320187-16-000336,855351589.0,nearest@2015-07-17(136d),109.27509919081942,,,,,
2017-07-01,320193,Apple Inc.,tech,core,578807000000.0,2016-03-25,0001628280-16-020309,5332313000.0,same_accn@2016-10-14,108.54707891303455,,,,,
2017-07-01,354950,"HOME DEPOT, INC.",consumer,core,170800000000.0,2016-07-31,0000354950-17-000005,1202918166.0,same_accn@2017-03-03,141.98804609290437,,,,,
2017-07-01,712515,ELECTRONIC ARTS INC.,tech,core,24908000000.0,2016-09-30,0000712515-17-000035,310028355.0,same_accn@2017-05-22,80.34103848339936,,,,,
2017-07-01,713676,"PNC FINANCIAL SERVICES GROUP, INC.",financials,core,40100000000.0,2016-06-30,0001193125-17-155982,486156269.0,same_accn@2017-02-10,82.48376614063574,,,,,
2017-07-01,715957,"DOMINION ENERGY, INC",utilities,extension,47900000000.0,2016-06-30,0001193125-17-060413,628115398.0,same_accn@2017-02-15,76.25987223449663,,,,,
2017-07-01,718877,"Activision Blizzard, Inc.",tech,core,27884568790.0,2016-06-30,0001047469-17-001072,751846958.0,same_accn@2017-02-23,37.08809152354115,,,,,
2017-07-01,731766,UNITEDHEALTH GROUP INC,healthcare,core,132269813351.0,2016-06-30,0000731766-17-000009,951165192.0,same_accn@2017-01-31,139.0608218882341,,,,,
2017-07-01,732712,VERIZON COMMUNICATIONS INC,utilities,extension,227584340225.0,2016-06-30,0001193125-17-050292,4076731752.0,same_accn@2017-01-31,55.82519382428084,,,,,
2017-07-01,732717,AT&T INC.,utilities,extension,266000000000.0,2016-12-31,0000732717-17-000021,6142000000.0,same_accn@2017-02-10,43.30836860957343,,,,,
2017-07-01,753308,NEXTERA ENERGY INC,utilities,extension,60089366330.0,2016-06-30,0000753308-17-000060,467581899.0,same_accn@2017-01-31,128.51089073060973,,,,,
2017-07-01,764180,"ALTRIA GROUP, INC.",consumer,core,135000000000.0,2016-06-30,0000764180-17-000028,1939420437.0,same_accn@2017-02-13,69.6084239520675,,,,,
2017-07-01,766704,WELLTOWER INC.,materials_realestate,extension,27176263145.0,2016-06-30,0000766704-17-000024,,no_concept,,,,,,
2017-07-01,773840,HONEYWELL INTERNATIONAL INC,industrials,extension,88600000000.0,2016-06-30,0000930413-17-000391,761194241.0,same_accn@2017-01-27,116.39604614402226,,,,,
2017-07-01,773910,ANADARKO PETROLEUM CORP,energy,core,27300000000.0,2016-06-30,0000773910-17-000020,558979551.0,same_accn@2017-02-03,48.838995900943075,,,,,
2017-07-01,789019,MICROSOFT CORP,tech,core,424500000000.0,2015-12-31,0001193125-16-662209,7792515573.0,same_accn@2016-07-25,54.475348303548394,,,,,
2017-07-01,797468,OCCIDENTAL PETROLEUM CORP /DE/,energy,core,57500000000.0,2016-06-30,0000797468-17-000003,764291301.0,same_accn@2017-01-31,75.23309492698256,,,,,
2017-07-01,804328,QUALCOMM INC/DE,tech,core,74547554964.0,2016-03-27,0001234452-16-000552,1476886684.0,same_accn@2016-10-31,50.476150791809836,,,,,
2017-07-01,804753,CERNER Corp,tech,core,17600000000.0,2016-07-02,0000804753-17-000004,329719501.0,same_accn@2017-02-01,53.378705070889936,,,,,
2017-07-01,816284,CELGENE CORP /DE/,healthcare,core,76439256026.0,2016-06-30,0000816284-17-000003,777966471.0,same_accn@2017-02-03,98.25520620155363,,,,,
2017-07-01,821189,EOG RESOURCES INC,energy,core,45822000000.0,2016-06-30,0000821189-17-000017,576832077.0,same_accn@2017-02-17,79.43732990424525,,,,,
2017-07-01,823768,WASTE MANAGEMENT INC,utilities,extension,29200000000.0,2016-06-30,0001193125-17-046480,439703007.0,same_accn@2017-02-02,66.4084610183255,,,,,
2017-07-01,827052,EDISON INTERNATIONAL,utilities,extension,25300000000.0,2016-06-30,0000827052-17-000033,325811206.0,same_accn@2017-02-17,77.65233219142254,,,,,
2017-07-01,829224,STARBUCKS CORP,consumer,core,83000000000.0,2016-03-25,0000829224-16-000083,1455400000.0,same_accn@2016-11-11,57.028995465164215,,,,,
2017-07-01,831001,CITIGROUP INC,financials,core,123000000000.0,2016-06-30,0000831001-17-000038,2770709339.0,same_accn@2017-01-31,44.39296402140578,,,,,
2017-07-01,849399,Gen Digital Inc.,tech,core,15559432822.0,2016-09-30,0000849399-17-000009,608240301.0,same_accn@2017-04-28,25.58106195268373,,,,,
2017-07-01,858877,"CISCO SYSTEMS, INC.",tech,core,117979166007.0,2016-01-22,0000858877-16-000117,5014353833.0,same_accn@2016-09-02,23.52828897525469,,,,,
2017-07-01,872589,"REGENERON PHARMACEUTICALS, INC.",healthcare,core,35224000000.0,2016-06-30,0001532176-17-000008,,no_fact_within_400d,,,,,,
2017-07-01,875045,BIOGEN INC.,healthcare,core,52843669823.0,2016-06-30,0000875045-17-000009,,no_concept,,,,,,
2017-07-01,882095,"GILEAD SCIENCES, INC.",healthcare,core,103455508531.0,2016-06-30,0000882095-17-000006,1307066900.0,same_accn@2017-02-16,79.15089008144878,,,,,
2017-07-01,884905,LINDE INC,materials_realestate,extension,32000000000.0,2016-06-30,0000884905-17-000007,285071181.0,same_accn@2017-01-31,112.25266576490593,,,,,
2017-07-01,886982,GOLDMAN SACHS GROUP INC,financials,core,59300000000.0,2016-06-30,0001193125-17-056804,398377814.0,same_accn@2017-02-10,148.85367085226287,,,,,
2017-07-01,895421,MORGAN STANLEY,financials,core,47247843093.0,2016-06-30,0001193125-17-059212,1866164899.0,same_accn@2017-01-31,25.318150136849187,,,,,
2017-07-01,896159,Chubb Ltd,financials,core,60000000000.0,2016-06-30,0000896159-17-000004,,no_concept,,,,,,
2017-07-01,896878,INTUIT INC.,tech,core,23600000000.0,2016-01-29,0000896878-16-000286,257938052.0,same_accn@2016-08-25,91.4948369075843,,,,,
2017-07-01,922224,PPL Corp,utilities,extension,25577464218.0,2016-06-30,0000922224-17-000010,680602000.0,same_accn@2017-01-31,37.580648040998994,,,,,
2017-07-01,927653,MCKESSON CORP,healthcare,core,37600000000.0,2016-09-30,0000927653-17-000007,210902490.0,same_accn@2017-04-30,178.2814418170217,,,,,
2017-07-01,936402,Shire plc,healthcare,core,55500000000.0,2016-06-30,0000936402-17-000008,904721016.0,same_accn@2017-02-10,61.344877612525806,,,,,
2017-07-01,936468,LOCKHEED MARTIN CORP,industrials,extension,72100000000.0,2016-06-24,0001193125-17-036192,290315668.0,same_accn@2017-01-27,248.35035772165077,,,,,
2017-07-01,1001039,TWDC Enterprises 18 Corp.,consumer,core,160900000000.0,2016-04-02,0001001039-16-000516,1591460982.0,same_accn@2016-11-16,101.10207024855605,,,,,
2017-07-01,1012569,"Energy Transfer, LP",energy,core,19000000000.0,2016-06-30,0001012569-17-000022,551551441.0,same_accn@2017-02-17,34.44828276679274,,,,,
2017-07-01,1018724,AMAZON COM INC,consumer,core,280129378534.0,2016-06-30,0001018724-17-000011,477170618.0,same_accn@2017-01-25,587.0633437325347,,,,3.3587849036473947,corroborated by balance sheet
2017-07-01,1032208,SEMPRA,utilities,extension,28400000000.0,2016-06-30,0000086521-17-000017,250543688.0,same_accn@2017-02-21,113.35348428334783,,,,,
2017-07-01,1035002,VALERO ENERGY CORP/TX,energy,core,23600000000.0,2016-06-30,0001035002-17-000009,451049519.0,same_accn@2017-01-31,52.32241473690608,,,,,
2017-07-01,1038357,PIONEER NATURAL RESOURCES CO,energy,core,25469484123.0,2016-06-30,0001038357-17-000012,169796963.0,same_accn@2017-02-13,149.99964471095987,,,,,
2017-07-01,1045609,"Prologis, Inc.",materials_realestate,extension,25583323441.0,2016-06-30,0001564590-17-001559,529345000.0,same_accn@2017-02-10,48.33015035751731,,,,,
2017-07-01,1045810,NVIDIA CORP,tech,core,28978018802.0,2016-07-29,0001045810-17-000075,595129427.0,same_accn@2017-05-19,48.69196092029239,,,,,
2017-07-01,1047122,RAYTHEON CO/,industrials,extension,39700000000.0,2016-07-01,0001047122-17-000018,292880000.0,same_accn@2017-02-13,135.55039606664846,,,,,
2017-07-01,1047862,CONSOLIDATED EDISON INC,utilities,extension,24500000000.0,2016-06-30,0001047862-17-000029,305059148.0,same_accn@2017-01-31,80.31229406042922,,,,,
2017-07-01,1051470,CROWN CASTLE INC.,materials_realestate,extension,34100000000.0,2016-06-30,0001051470-17-000059,360538298.0,same_accn@2017-02-15,94.58079818194516,,,,,
2017-07-01,1053507,AMERICAN TOWER CORP /MA/,materials_realestate,extension,47900000000.0,2016-06-30,0001053507-17-000009,,no_concept,,,,,,
2017-07-01,1058290,COGNIZANT TECHNOLOGY SOLUTIONS CORP,tech,core,34600000000.0,2016-06-30,0001058290-17-000008,,no_concept,,,,,,
2017-07-01,1061219,ENTERPRISE PRODUCTS PARTNERS L.P.,energy,core,41160000000.0,2016-06-30,0001061219-17-000008,2119600196.0,same_accn@2017-01-31,19.418756460616972,,,,,
2017-07-01,1063761,SIMON PROPERTY GROUP INC.,materials_realestate,extension,67680000000.0,2016-06-30,0001558370-17-000934,,no_fact_within_400d,,,,,,
2017-07-01,1067983,BERKSHIRE HATHAWAY INC,financials,core,278053000000.0,2016-06-30,0001193125-17-056969,,no_fact_within_400d,,,,,,
2017-07-01,1075531,Booking Holdings Inc.,industrials,extension,61600000000.0,2016-06-30,0001075531-17-000009,49170417.0,same_accn@2017-02-21,1252.785795979725,,,implied_price_out_of_band,3.104999437218852,corroborated by balance sheet
2017-07-01,1090012,DEVON ENERGY CORP/DE,energy,core,18900000000.0,2016-06-30,0001564590-17-001607,524600000.0,same_accn@2017-02-08,36.02744948532215,,,,,
2017-07-01,1090727,UNITED PARCEL SERVICE INC,industrials,extension,74441628766.0,2016-06-30,0001090727-17-000011,,no_fact_within_400d,,,,,,
2017-07-01,1091667,"CHARTER COMMUNICATIONS, INC. /MO/",consumer,core,49100000000.0,2016-06-30,0001091667-17-000072,270927828.0,nearest@2016-06-30(0d),181.2290762542119,,,,,
2017-07-01,1099219,METLIFE INC,financials,core,43800000000.0,2016-06-30,0000937834-17-000012,1075933159.0,same_accn@2017-04-28,40.708848531733004,,,,,
2017-07-01,1101239,EQUINIX INC,materials_realestate,extension,27600000000.0,2016-06-30,0001628280-17-001774,71637322.0,same_accn@2017-02-24,385.274033554744,,,,,
2017-07-01,1103982,"Mondelez International, Inc.",consumer,core,71000000000.0,2016-06-30,0001193125-17-055858,,no_concept,,,,,,
2017-07-01,1105705,"WARNER MEDIA, LLC",consumer,core,56860000000.0,2016-06-30,0001193125-17-053483,774334281.0,same_accn@2017-02-17,73.4308184400272,,,,,
2017-07-01,1108524,"Salesforce, Inc.",tech,core,38500000000.0,2016-07-29,0001108524-17-000006,707500000.0,same_accn@2017-01-31,54.41696113074205,,,,,
2017-07-01,1109357,EXELON CORP,utilities,extension,33527039724.0,2016-12-31,0001193125-17-039639,926589614.0,same_accn@2016-12-31,36.18326734665947,,,,,
2017-07-01,1122304,AETNA INC /PA/,healthcare,core,41800000000.0,2016-06-30,0001122304-17-000014,351700000.0,same_accn@2017-01-31,118.85129371623543,,,,,
2017-07-01,1126975,"Magellan Midstream Partners, L.P.",energy,core,17271907668.0,2016-06-30,0001126975-17-000071,228024556.0,same_accn@2017-02-16,75.74582304197097,,,,,
2017-07-01,1133421,NORTHROP GRUMMAN CORP /DE/,industrials,extension,39500000000.0,2016-06-30,0001133421-17-000008,174599406.0,same_accn@2017-01-26,226.23215568098783,,,,,
2017-07-01,1141391,Mastercard Inc,financials,core,94800000000.0,2016-06-30,0001141391-17-000014,,no_fact_within_400d,,,,,,
2017-07-01,1163165,CONOCOPHILLIPS,energy,core,54000000000.0,2016-12-31,0001193125-17-050077,1235832469.0,same_accn@2017-01-31,43.695242967434936,,,,,
2017-07-01,1166691,COMCAST CORP,consumer,core,155940000000.0,2016-06-30,0001193125-17-030512,,no_fact_within_400d,,,,,,
2017-07-01,1222333,SPDR GOLD TRUST,financials,core,32760852000.0,2016-03-31,0001193125-16-778088,298400000.0,same_accn@2016-11-25,109.78837801608579,,,,,
2017-07-01,1326801,"Meta Platforms, Inc.",tech,core,274000000000.0,2016-06-30,0001326801-17-000007,,no_concept,,,,,,
2017-07-01,1341439,ORACLE CORP,tech,core,120972065000.0,2016-11-30,0001193125-17-214833,4136682000.0,same_accn@2017-06-16,29.243742932137398,,,,,
2017-07-01,1364742,"BlackRock Finance, Inc.",financials,core,55200000000.0,2016-06-30,0001564590-17-002816,162250955.0,same_accn@2017-01-31,340.2137139963213,,,,,
2017-07-01,1390777,Bank of New York Mellon Corp,financials,core,41426126251.0,2016-06-30,0001390777-17-000065,1037455967.0,same_accn@2017-01-31,39.9304910942789,,,,,
2017-07-01,1403161,VISA INC.,financials,core,145500000000.0,2016-03-31,0001403161-16-000058,,no_fact_within_400d,,,,,,
2017-07-01,1413329,Philip Morris International Inc.,consumer,core,158000000000.0,2016-06-30,0001413329-17-000014,1551385884.0,same_accn@2017-01-31,101.84442286700606,,,,,
2017-07-01,1483096,WILLIAMS PARTNERS L.P.,energy,core,20385447679.0,2016-06-30,0001483096-17-000003,955446491.0,same_accn@2017-02-17,21.336043275080698,,,,,
2017-07-01,1506307,"KINDER MORGAN, INC.",energy,core,36035868866.0,2016-06-30,0001506307-17-000017,2232442396.0,same_accn@2017-04-20,16.141903114977396,,,,,
2017-07-01,1510295,Marathon Petroleum Corp,energy,core,20000000000.0,2016-06-30,0001510295-17-000017,527782929.0,same_accn@2017-02-13,37.89436698510573,,,,,
2017-07-01,1534701,Phillips 66,energy,core,41500000000.0,2016-06-30,0001534701-17-000051,517816429.0,same_accn@2017-01-31,80.14423196294531,,,,,
2017-07-01,1551152,AbbVie Inc.,healthcare,core,99729245619.0,2016-06-30,0001551152-17-000004,1593920285.0,same_accn@2017-01-31,62.56852777239108,,,,,
2017-07-01,1578845,Allergan plc,healthcare,core,91300000000.0,2016-06-30,0001564590-17-002433,335224713.0,same_accn@2017-02-17,272.3546220173809,,,,,
2017-07-01,1613103,Medtronic plc,healthcare,core,112400000000.0,2016-10-28,0001613103-17-000018,1359026669.0,same_accn@2017-06-21,82.70625040986594,,,,,
2017-07-01,1618921,"Walgreens Boots Alliance, Inc.",consumer,core,73000000000.0,2016-02-29,0001140361-16-083198,1083282661.0,same_accn@2016-09-30,67.38776741115032,,,,,
2017-07-01,1633917,"PayPal Holdings, Inc.",financials,core,41000000000.0,2016-06-30,0001633917-17-000027,,no_concept,,,,,,
2017-07-01,1637459,Kraft Heinz Co,consumer,core,107000000000.0,2016-07-01,0001637459-17-000007,1217136057.0,same_accn@2017-02-18,87.91128927996256,,,,,
2018-07-01,1800,ABBOTT LABORATORIES,healthcare,core,82269220045.0,2017-06-30,0001047469-18-000856,,no_concept,,,,,,
2018-07-01,2969,"Air Products & Chemicals, Inc.",materials_realestate,extension,29300000000.0,2017-03-31,0000002969-17-000039,218618346.0,same_accn@2017-10-31,134.02351877641595,,,,,
2018-07-01,4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,34179628893.0,2017-12-31,0000004904-18-000009,492005598.0,same_accn@2017-12-31,69.46999999987806,,,,,
2018-07-01,5272,"AMERICAN INTERNATIONAL GROUP, INC.",financials,core,56480000000.0,2017-06-30,0000005272-18-000022,902468889.0,same_accn@2018-02-07,62.58387484424408,,,,,
2018-07-01,6769,APACHE CORP,energy,core,18257879903.0,2017-06-30,0001673379-18-000008,381447822.0,same_accn@2018-01-31,47.86468515476279,,,,,
2018-07-01,6951,APPLIED MATERIALS INC /DE,tech,core,43552849133.0,2017-04-28,0000006951-17-000038,1056340714.0,same_accn@2017-12-08,41.229925681914025,,,,,
2018-07-01,8670,AUTOMATIC DATA PROCESSING INC,tech,core,39603050847.0,2016-12-31,0000008670-17-000010,444374752.0,same_accn@2017-07-31,89.12083926631367,,,,,
2018-07-01,12927,BOEING CO,industrials,extension,117300000000.0,2017-06-30,0000012927-18-000007,588490313.0,same_accn@2018-02-05,199.32358682682343,,,,,
2018-07-01,14272,BRISTOL MYERS SQUIBB CO,healthcare,core,91308035210.0,2017-06-30,0000014272-18-000055,1632582502.0,same_accn@2018-02-01,55.928588661303685,,,,,
2018-07-01,18230,CATERPILLAR INC,industrials,extension,63400000000.0,2017-06-30,0000018230-18-000042,597625772.0,same_accn@2017-12-31,106.0864557226625,,,,,
2018-07-01,19617,JPMORGAN CHASE & CO,financials,core,319702076316.0,2017-06-30,0000019617-18-000057,3431958491.0,same_accn@2018-01-31,93.15441231424848,,,,,
2018-07-01,21344,COCA COLA CO,consumer,core,193060515914.0,2017-06-30,0000021344-18-000008,,no_concept,,,,,,
2018-07-01,21665,COLGATE PALMOLIVE CO,consumer,core,65100000000.0,2017-06-30,0000021665-18-000006,875326736.0,same_accn@2018-01-31,74.37222847492231,,,,,
2018-07-01,24741,CORNING INC /NY,materials_realestate,extension,27000000000.0,2017-06-30,0000024741-18-000010,,no_concept,,,,,,
2018-07-01,29915,DOW CHEMICAL CO /DE/,materials_realestate,extension,55800000000.0,2016-06-30,0000029915-17-000011,1213311580.0,same_accn@2017-01-31,45.98983552106212,2017-12-31,2018-02-15,superseded_by_public_zero_float,0.7017896894769278,corroborated by balance sheet
2018-07-01,30554,"EIDP, Inc.",materials_realestate,extension,70000000000.0,2017-06-30,0000030554-18-000002,100.0,same_accn@2017-12-31,700000000.0,,,implied_price_out_of_band;no_public_common_equity;shares_scale_error_on_same_cover,1.620145350182845,corroborated by balance sheet
2018-07-01,34088,EXXON MOBIL CORP,energy,core,342000000000.0,2017-06-30,0000034088-18-000015,4237462159.0,same_accn@2018-01-31,80.70868533271071,,,,,
2018-07-01,36104,US BANCORP \DE\,financials,core,87200000000.0,2017-06-30,0001193125-18-053893,1651901674.0,same_accn@2018-01-31,52.787645519390644,,,,,
2018-07-01,40533,GENERAL DYNAMICS CORP,industrials,extension,52357779347.0,2017-07-02,0000040533-18-000008,,no_concept,,,,,,
