cik,company_name,sector,stratum,accession_number,form,filing_date,section_type,extraction_status,reason_code,n_toc,n_matching,n_resolvable,cause,c_cur,c_dash,c_wide,bare_title,doc_words
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-18-000011,10-Q,2018-02-07,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,7641
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-18-000029,10-Q,2018-05-02,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,9755
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-18-000029,10-Q,2018-05-02,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,9755
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-18-000038,10-Q,2018-08-08,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,10344
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-18-000038,10-Q,2018-08-08,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,10344
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-18-000044,10-K,2018-11-19,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,1,2,0,35797
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-18-000044,10-K,2018-11-19,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,1,4,0,35797
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-19-000007,10-Q,2019-02-06,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,8307
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-19-000007,10-Q,2019-02-06,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,8307
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-19-000018,10-Q,2019-05-09,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,10175
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-19-000018,10-Q,2019-05-09,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,10175
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-19-000027,10-Q,2019-08-07,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,10628
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-19-000027,10-Q,2019-08-07,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,10628
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-19-000048,10-K,2019-11-18,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,1,2,0,36672
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-19-000048,10-K,2019-11-18,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,1,4,0,36672
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-20-000007,10-Q,2020-02-05,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,6952
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-20-000007,10-Q,2020-02-05,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,6952
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-20-000021,10-Q,2020-04-24,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,10493
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-20-000033,10-Q,2020-08-05,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,10598
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-20-000041,10-K,2020-11-16,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,1,2,0,38119
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-20-000041,10-K,2020-11-16,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,1,7,0,38119
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-21-000004,10-Q,2021-02-03,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,7174
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-21-000004,10-Q,2021-02-03,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,1,0,7174
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-21-000021,10-Q,2021-05-05,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,9307
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-21-000021,10-Q,2021-05-05,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,1,0,9307
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-21-000029,10-Q,2021-08-04,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,9435
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-21-000029,10-Q,2021-08-04,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,1,0,9435
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-21-000038,10-K,2021-11-15,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,1,3,0,37275
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-21-000038,10-K,2021-11-15,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,1,6,0,37275
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-22-000009,10-Q,2022-02-02,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,8768
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-22-000009,10-Q,2022-02-02,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,1,0,8768
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-22-000030,10-Q,2022-05-04,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,11258
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-22-000030,10-Q,2022-05-04,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,11258
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-22-000035,10-Q,2022-08-09,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,13087
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-22-000035,10-Q,2022-08-09,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,13087
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-22-000041,10-K,2022-11-14,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,1,3,0,43141
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-22-000041,10-K,2022-11-14,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,1,6,0,43141
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-23-000010,10-Q,2023-02-08,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,11277
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-23-000010,10-Q,2023-02-08,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,11277
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-23-000030,10-Q,2023-05-03,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,14162
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-23-000030,10-Q,2023-05-03,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,14162
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-23-000037,10-Q,2023-08-02,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,15290
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-23-000037,10-Q,2023-08-02,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,15290
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-23-000044,10-K,2023-11-13,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,1,3,0,42891
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-23-000044,10-K,2023-11-13,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,1,6,0,42891
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-24-000008,10-Q,2024-02-07,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,9594
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-24-000008,10-Q,2024-02-07,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,9594
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-24-000024,10-Q,2024-05-08,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,12690
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-24-000024,10-Q,2024-05-08,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,12690
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-24-000036,10-Q,2024-08-07,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,13796
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-24-000036,10-Q,2024-08-07,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,13796
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-24-000041,10-K,2024-11-12,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,1,3,0,45437
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-24-000041,10-K,2024-11-12,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,1,9,0,45437
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-25-000012,10-Q,2025-02-05,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,9172
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-25-000064,10-Q,2025-05-07,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,13348
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-25-000076,10-Q,2025-08-06,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,13005
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-25-000087,10-K,2025-11-10,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,1,3,0,42067
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-25-000087,10-K,2025-11-10,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,1,7,0,42067
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-26-000007,10-Q,2026-02-03,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,8446
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-26-000007,10-Q,2026-02-03,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,8446
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-26-000035,10-Q,2026-05-05,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,12015
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-26-000035,10-Q,2026-05-05,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,12015
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-26-000043,10-Q,2026-08-04,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,12203
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-26-000043,10-Q,2026-08-04,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,12203
34088,EXXON MOBIL CORP,energy,core,0000034088-15-000035,10-Q,2015-08-05,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,8499
34088,EXXON MOBIL CORP,energy,core,0000034088-15-000044,10-Q,2015-11-04,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,8866
34088,EXXON MOBIL CORP,energy,core,0000034088-16-000071,10-Q,2016-05-04,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,8696
34088,EXXON MOBIL CORP,energy,core,0000034088-16-000082,10-Q,2016-08-03,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,9181
34088,EXXON MOBIL CORP,energy,core,0000034088-16-000097,10-Q,2016-11-03,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,10040
34088,EXXON MOBIL CORP,energy,core,0000034088-17-000027,10-Q,2017-05-03,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,8734
34088,EXXON MOBIL CORP,energy,core,0000034088-17-000041,10-Q,2017-08-02,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,10342
34088,EXXON MOBIL CORP,energy,core,0000034088-17-000052,10-Q,2017-11-01,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,10768
34088,EXXON MOBIL CORP,energy,core,0000034088-18-000024,10-Q,2018-05-03,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,9053
34088,EXXON MOBIL CORP,energy,core,0000034088-18-000039,10-Q,2018-08-02,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,10954
34088,EXXON MOBIL CORP,energy,core,0000034088-18-000048,10-Q,2018-11-07,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,10624
34088,EXXON MOBIL CORP,energy,core,0000034088-19-000017,10-Q,2019-05-02,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,9273
34088,EXXON MOBIL CORP,energy,core,0000034088-19-000042,10-Q,2019-08-07,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,11197
34088,EXXON MOBIL CORP,energy,core,0000034088-19-000062,10-Q,2019-11-06,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,11376
36104,US BANCORP \DE\,financials,core,0000036104-24-000037,10-Q,2024-05-01,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,44675
36104,US BANCORP \DE\,financials,core,0000036104-24-000052,10-Q,2024-08-06,MDA,FAIL,item_absent_from_toc,4,0,0,R1_no_matching_toc_entry,0,0,0,1,51085
36104,US BANCORP \DE\,financials,core,0000036104-24-000072,10-Q,2024-11-05,MDA,FAIL,item_absent_from_toc,4,0,0,R1_no_matching_toc_entry,0,0,0,1,51185
36104,US BANCORP \DE\,financials,core,0000036104-25-000028,10-Q,2025-05-06,MDA,FAIL,item_absent_from_toc,4,0,0,R1_no_matching_toc_entry,0,0,0,1,44194
36104,US BANCORP \DE\,financials,core,0000036104-25-000055,10-Q,2025-08-07,MDA,FAIL,item_absent_from_toc,4,0,0,R1_no_matching_toc_entry,0,0,0,1,50281
36104,US BANCORP \DE\,financials,core,0000036104-25-000064,10-Q,2025-11-05,MDA,FAIL,item_absent_from_toc,4,0,0,R1_no_matching_toc_entry,0,0,0,1,50417
36104,US BANCORP \DE\,financials,core,0000036104-26-000024,10-Q,2026-05-04,MDA,FAIL,item_absent_from_toc,4,0,0,R1_no_matching_toc_entry,0,0,0,1,44261
36104,US BANCORP \DE\,financials,core,0000036104-26-000044,10-Q,2026-08-06,MDA,FAIL,item_absent_from_toc,4,0,0,R1_no_matching_toc_entry,0,0,0,1,50154
49071,HUMANA INC,healthcare,core,0000049071-16-000117,10-K,2016-02-18,MDA,FAIL,item_absent_from_toc,40,2,1,R2_first_anchor_dangling_later_resolvable,2,5,5,1,84348
49071,HUMANA INC,healthcare,core,0000049071-16-000117,10-K,2016-02-18,RISK_FACTORS,FAIL,item_absent_from_toc,40,2,1,R2_first_anchor_dangling_later_resolvable,2,6,6,1,84348
49071,HUMANA INC,healthcare,core,0000049071-17-000019,10-K,2017-02-17,MDA,FAIL,item_absent_from_toc,40,2,1,R2_first_anchor_dangling_later_resolvable,2,5,5,1,85062
49071,HUMANA INC,healthcare,core,0000049071-17-000019,10-K,2017-02-17,RISK_FACTORS,FAIL,item_absent_from_toc,40,2,1,R2_first_anchor_dangling_later_resolvable,2,6,6,1,85062
49071,HUMANA INC,healthcare,core,0000049071-18-000014,10-K,2018-02-16,MDA,FAIL,item_absent_from_toc,40,2,1,R2_first_anchor_dangling_later_resolvable,2,4,4,1,84017
49071,HUMANA INC,healthcare,core,0000049071-18-000014,10-K,2018-02-16,RISK_FACTORS,FAIL,item_absent_from_toc,40,2,1,R2_first_anchor_dangling_later_resolvable,2,6,6,1,84017
49071,HUMANA INC,healthcare,core,0000049071-19-000023,10-K,2019-02-21,MDA,FAIL,item_absent_from_toc,42,2,1,R2_first_anchor_dangling_later_resolvable,2,3,3,1,75287
49071,HUMANA INC,healthcare,core,0000049071-19-000023,10-K,2019-02-21,RISK_FACTORS,FAIL,item_absent_from_toc,42,2,1,R2_first_anchor_dangling_later_resolvable,2,8,8,1,75287
49071,HUMANA INC,healthcare,core,0000049071-20-000032,10-K,2020-02-20,MDA,FAIL,item_absent_from_toc,42,2,1,R2_first_anchor_dangling_later_resolvable,2,2,2,1,72735
49071,HUMANA INC,healthcare,core,0000049071-20-000032,10-K,2020-02-20,RISK_FACTORS,FAIL,item_absent_from_toc,42,2,1,R2_first_anchor_dangling_later_resolvable,2,8,8,1,72735
50863,INTEL CORP,tech,core,0000050863-18-000007,10-K,2018-02-16,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,1,1,1,3,55210
51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,0000051143-15-000005,10-Q,2015-07-28,MDA,FAIL,item_absent_from_toc,6,1,0,R3_all_anchors_dangling,2,2,2,1,44229
51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,0000051143-15-000009,10-Q,2015-10-27,MDA,FAIL,item_absent_from_toc,6,1,0,R3_all_anchors_dangling,2,2,2,1,44735
51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,0000051143-16-000013,10-Q,2016-04-26,MDA,FAIL,item_absent_from_toc,6,1,0,R3_all_anchors_dangling,2,2,2,1,36792
63908,MCDONALDS CORP,consumer,core,0000063908-22-000011,10-K,2022-02-24,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,1,1,1,3,40496
63908,MCDONALDS CORP,consumer,core,0000063908-23-000012,10-K,2023-02-24,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,1,1,1,3,40354
72741,EVERSOURCE ENERGY,utilities,extension,0000072741-15-000043,10-Q,2015-08-05,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,1,2,8,36642
78003,PFIZER INC,healthcare,core,0000078003-19-000026,10-Q,2019-05-09,MDA,FAIL,item_absent_from_toc,33,4,1,R2_first_anchor_dangling_later_resolvable,1,1,2,1,56852
78003,PFIZER INC,healthcare,core,0000078003-19-000064,10-Q,2019-08-08,MDA,FAIL,item_absent_from_toc,33,4,1,R2_first_anchor_dangling_later_resolvable,1,1,2,1,67684
78003,PFIZER INC,healthcare,core,0000078003-19-000082,10-Q,2019-11-07,MDA,FAIL,item_absent_from_toc,33,4,1,R2_first_anchor_dangling_later_resolvable,1,1,2,1,74553
78003,PFIZER INC,healthcare,core,0000078003-20-000037,10-Q,2020-05-07,MDA,FAIL,item_absent_from_toc,33,4,1,R2_first_anchor_dangling_later_resolvable,1,1,2,1,53567
78003,PFIZER INC,healthcare,core,0000078003-20-000060,10-Q,2020-08-06,MDA,FAIL,item_absent_from_toc,33,4,1,R2_first_anchor_dangling_later_resolvable,1,1,2,1,64813
100885,UNION PACIFIC CORP,industrials,extension,0000100885-16-000339,10-Q,2016-04-21,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,1,1,1,1,18419
100885,UNION PACIFIC CORP,industrials,extension,0000100885-16-000400,10-Q,2016-07-21,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,1,1,1,1,19877
100885,UNION PACIFIC CORP,industrials,extension,0000100885-16-000454,10-Q,2016-10-20,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,1,1,1,1,20860
100885,UNION PACIFIC CORP,industrials,extension,0000100885-17-000114,10-Q,2017-04-27,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,1,1,1,1,16358
100885,UNION PACIFIC CORP,industrials,extension,0000100885-17-000173,10-Q,2017-07-20,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,1,1,1,1,17438
100885,UNION PACIFIC CORP,industrials,extension,0000100885-17-000245,10-Q,2017-10-26,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,1,1,1,1,18832
100885,UNION PACIFIC CORP,industrials,extension,0000100885-18-000125,10-Q,2018-04-26,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,1,1,1,1,17420
100885,UNION PACIFIC CORP,industrials,extension,0000100885-18-000184,10-Q,2018-07-19,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,1,1,1,1,19550
100885,UNION PACIFIC CORP,industrials,extension,0000100885-18-000268,10-Q,2018-10-25,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,1,1,1,1,19944
100885,UNION PACIFIC CORP,industrials,extension,0000100885-19-000129,10-Q,2019-04-18,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,1,1,1,1,18064
107263,"WILLIAMS COMPANIES, INC.",energy,core,0000107263-16-000021,10-K,2016-02-26,RISK_FACTORS,FAIL,item_absent_from_toc,44,2,1,R2_first_anchor_dangling_later_resolvable,2,2,2,3,116678
310158,"Merck & Co., Inc.",healthcare,core,0000310158-15-000053,10-Q,2015-08-06,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,1,0,37295
310158,"Merck & Co., Inc.",healthcare,core,0000310158-15-000058,10-Q,2015-11-05,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,1,0,38957
310158,"Merck & Co., Inc.",healthcare,core,0000310158-16-000066,10-Q,2016-05-09,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,1,0,29932
310158,"Merck & Co., Inc.",healthcare,core,0000310158-16-000094,10-Q,2016-08-08,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,1,0,34532
310158,"Merck & Co., Inc.",healthcare,core,0000310158-16-000098,10-Q,2016-11-07,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,1,0,36945
310158,"Merck & Co., Inc.",healthcare,core,0000310158-17-000016,10-Q,2017-05-09,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,1,0,26276
310158,"Merck & Co., Inc.",healthcare,core,0000310158-17-000037,10-Q,2017-08-08,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,1,0,32006
310158,"Merck & Co., Inc.",healthcare,core,0000310158-17-000045,10-Q,2017-11-07,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,1,0,33182
310158,"Merck & Co., Inc.",healthcare,core,0000310158-18-000011,10-Q,2018-05-08,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,1,0,29926
310158,"Merck & Co., Inc.",healthcare,core,0000310158-18-000034,10-Q,2018-08-07,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,1,0,33997
310158,"Merck & Co., Inc.",healthcare,core,0000310158-18-000039,10-Q,2018-11-06,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,1,0,36572
310158,"Merck & Co., Inc.",healthcare,core,0000310158-19-000019,10-Q,2019-05-08,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,1,0,26644
310158,"Merck & Co., Inc.",healthcare,core,0000310158-19-000037,10-Q,2019-08-06,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,1,0,30560
310764,STRYKER CORP,healthcare,core,0000310764-15-000109,10-Q,2015-07-29,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,1,0,11674
310764,STRYKER CORP,healthcare,core,0000310764-15-000153,10-Q,2015-10-23,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,1,0,11898
310764,STRYKER CORP,healthcare,core,0000310764-16-000320,10-Q,2016-04-22,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,1,0,10862
310764,STRYKER CORP,healthcare,core,0000310764-16-000392,10-Q,2016-07-22,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,1,0,11862
