cik,company_name,sector,stratum,accession_number,form,filing_date,section_type,extraction_status,reason_code,extraction_method,extraction_confidence,word_count,prose_word_share,source_document,note,year,era
831001,CITIGROUP INC,financials,core,0000831001-15-000111,10-Q,2015-08-03,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-6302015x10q.htm,,2015,pre2019
831001,CITIGROUP INC,financials,core,0000831001-15-000157,10-Q,2015-10-30,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-9302015x10q.htm,,2015,pre2019
831001,CITIGROUP INC,financials,core,0000831001-15-000157,10-Q,2015-10-30,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-9302015x10q.htm,,2015,pre2019
831001,CITIGROUP INC,financials,core,0000831001-16-000241,10-Q,2016-05-02,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-3312016x10q.htm,,2016,pre2019
831001,CITIGROUP INC,financials,core,0000831001-16-000241,10-Q,2016-05-02,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-3312016x10q.htm,,2016,pre2019
831001,CITIGROUP INC,financials,core,0000831001-16-000292,10-Q,2016-08-01,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-6302016x10q.htm,,2016,pre2019
831001,CITIGROUP INC,financials,core,0000831001-16-000292,10-Q,2016-08-01,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-6302016x10q.htm,,2016,pre2019
831001,CITIGROUP INC,financials,core,0000831001-16-000334,10-Q,2016-10-31,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-9302016x10q.htm,,2016,pre2019
831001,CITIGROUP INC,financials,core,0000831001-16-000334,10-Q,2016-10-31,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-9302016x10q.htm,,2016,pre2019
831001,CITIGROUP INC,financials,core,0000831001-17-000048,10-Q,2017-05-01,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-3312017x10q.htm,,2017,pre2019
831001,CITIGROUP INC,financials,core,0000831001-17-000048,10-Q,2017-05-01,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-3312017x10q.htm,,2017,pre2019
831001,CITIGROUP INC,financials,core,0000831001-17-000098,10-Q,2017-08-01,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-6302017x10q.htm,,2017,pre2019
831001,CITIGROUP INC,financials,core,0000831001-17-000098,10-Q,2017-08-01,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-6302017x10q.htm,,2017,pre2019
831001,CITIGROUP INC,financials,core,0000831001-17-000139,10-Q,2017-10-31,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-9302017x10q.htm,,2017,pre2019
831001,CITIGROUP INC,financials,core,0000831001-17-000139,10-Q,2017-10-31,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-9302017x10q.htm,,2017,pre2019
831001,CITIGROUP INC,financials,core,0000831001-18-000046,10-Q,2018-05-01,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-3312018x10q.htm,,2018,pre2019
831001,CITIGROUP INC,financials,core,0000831001-18-000046,10-Q,2018-05-01,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-3312018x10q.htm,,2018,pre2019
831001,CITIGROUP INC,financials,core,0000831001-18-000091,10-Q,2018-07-31,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-6302018x10q.htm,,2018,pre2019
831001,CITIGROUP INC,financials,core,0000831001-18-000091,10-Q,2018-07-31,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-6302018x10q.htm,,2018,pre2019
831001,CITIGROUP INC,financials,core,0000831001-18-000131,10-Q,2018-10-30,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-9302018x10q.htm,,2018,pre2019
831001,CITIGROUP INC,financials,core,0000831001-18-000131,10-Q,2018-10-30,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-9302018x10q.htm,,2018,pre2019
831001,CITIGROUP INC,financials,core,0000831001-19-000033,10-Q,2019-04-30,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-3312019x10q.htm,,2019,2019plus
831001,CITIGROUP INC,financials,core,0000831001-19-000033,10-Q,2019-04-30,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-3312019x10q.htm,,2019,2019plus
831001,CITIGROUP INC,financials,core,0000831001-19-000073,10-Q,2019-08-01,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-6302019x10q.htm,,2019,2019plus
831001,CITIGROUP INC,financials,core,0000831001-19-000073,10-Q,2019-08-01,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-6302019x10q.htm,,2019,2019plus
831001,CITIGROUP INC,financials,core,0000831001-19-000105,10-Q,2019-11-01,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-9302019x10q.htm,,2019,2019plus
831001,CITIGROUP INC,financials,core,0000831001-19-000105,10-Q,2019-11-01,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-9302019x10q.htm,,2019,2019plus
831001,CITIGROUP INC,financials,core,0000831001-20-000044,10-Q,2020-05-04,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-3312020x10q.htm,,2020,2019plus
831001,CITIGROUP INC,financials,core,0000831001-20-000044,10-Q,2020-05-04,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-3312020x10q.htm,,2020,2019plus
831001,CITIGROUP INC,financials,core,0000831001-20-000078,10-Q,2020-08-05,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20200630.htm,,2020,2019plus
831001,CITIGROUP INC,financials,core,0000831001-20-000078,10-Q,2020-08-05,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20200630.htm,,2020,2019plus
831001,CITIGROUP INC,financials,core,0000831001-20-000110,10-Q,2020-11-04,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20200930.htm,,2020,2019plus
831001,CITIGROUP INC,financials,core,0000831001-20-000110,10-Q,2020-11-04,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20200930.htm,,2020,2019plus
831001,CITIGROUP INC,financials,core,0000831001-21-000066,10-Q,2021-05-06,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20210331.htm,,2021,2019plus
831001,CITIGROUP INC,financials,core,0000831001-21-000066,10-Q,2021-05-06,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20210331.htm,,2021,2019plus
831001,CITIGROUP INC,financials,core,0000831001-21-000126,10-Q,2021-08-04,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20210630.htm,,2021,2019plus
831001,CITIGROUP INC,financials,core,0000831001-21-000126,10-Q,2021-08-04,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20210630.htm,,2021,2019plus
831001,CITIGROUP INC,financials,core,0000831001-21-000167,10-Q,2021-11-08,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20210930.htm,,2021,2019plus
831001,CITIGROUP INC,financials,core,0000831001-21-000167,10-Q,2021-11-08,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20210930.htm,,2021,2019plus
831001,CITIGROUP INC,financials,core,0000831001-22-000056,10-Q,2022-05-09,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20220331.htm,,2022,2019plus
831001,CITIGROUP INC,financials,core,0000831001-22-000056,10-Q,2022-05-09,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20220331.htm,,2022,2019plus
831001,CITIGROUP INC,financials,core,0000831001-22-000111,10-Q,2022-08-04,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20220630.htm,,2022,2019plus
831001,CITIGROUP INC,financials,core,0000831001-22-000111,10-Q,2022-08-04,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20220630.htm,,2022,2019plus
831001,CITIGROUP INC,financials,core,0000831001-22-000146,10-Q,2022-11-04,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20220930.htm,,2022,2019plus
831001,CITIGROUP INC,financials,core,0000831001-22-000146,10-Q,2022-11-04,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20220930.htm,,2022,2019plus
831001,CITIGROUP INC,financials,core,0000831001-23-000055,10-Q,2023-05-05,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20230331.htm,,2023,2019plus
831001,CITIGROUP INC,financials,core,0000831001-23-000055,10-Q,2023-05-05,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20230331.htm,,2023,2019plus
831001,CITIGROUP INC,financials,core,0000831001-23-000097,10-Q,2023-08-04,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20230630.htm,,2023,2019plus
831001,CITIGROUP INC,financials,core,0000831001-23-000097,10-Q,2023-08-04,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20230630.htm,,2023,2019plus
831001,CITIGROUP INC,financials,core,0000831001-23-000132,10-Q,2023-11-03,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20230930.htm,,2023,2019plus
831001,CITIGROUP INC,financials,core,0000831001-23-000132,10-Q,2023-11-03,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20230930.htm,,2023,2019plus
831001,CITIGROUP INC,financials,core,0000831001-24-000051,10-Q,2024-05-03,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20240331.htm,,2024,2019plus
831001,CITIGROUP INC,financials,core,0000831001-24-000051,10-Q,2024-05-03,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20240331.htm,,2024,2019plus
831001,CITIGROUP INC,financials,core,0000831001-24-000100,10-Q,2024-08-02,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20240630.htm,,2024,2019plus
831001,CITIGROUP INC,financials,core,0000831001-24-000100,10-Q,2024-08-02,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20240630.htm,,2024,2019plus
831001,CITIGROUP INC,financials,core,0000831001-24-000134,10-Q,2024-11-07,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20240930.htm,,2024,2019plus
831001,CITIGROUP INC,financials,core,0000831001-24-000134,10-Q,2024-11-07,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20240930.htm,,2024,2019plus
831001,CITIGROUP INC,financials,core,0000831001-25-000086,10-Q,2025-05-08,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20250331.htm,,2025,2019plus
831001,CITIGROUP INC,financials,core,0000831001-25-000086,10-Q,2025-05-08,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20250331.htm,,2025,2019plus
831001,CITIGROUP INC,financials,core,0000831001-25-000131,10-Q,2025-08-06,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20250630.htm,,2025,2019plus
831001,CITIGROUP INC,financials,core,0000831001-25-000131,10-Q,2025-08-06,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20250630.htm,,2025,2019plus
831001,CITIGROUP INC,financials,core,0000831001-25-000154,10-Q,2025-11-06,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20250930.htm,,2025,2019plus
831001,CITIGROUP INC,financials,core,0000831001-25-000154,10-Q,2025-11-06,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20250930.htm,,2025,2019plus
831001,CITIGROUP INC,financials,core,0000831001-26-000019,10-Q,2026-05-07,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20260331.htm,,2026,2019plus
831001,CITIGROUP INC,financials,core,0000831001-26-000019,10-Q,2026-05-07,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20260331.htm,,2026,2019plus
831001,CITIGROUP INC,financials,core,0000831001-26-000045,10-Q,2026-08-06,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20260630.htm,,2026,2019plus
831001,CITIGROUP INC,financials,core,0000831001-26-000045,10-Q,2026-08-06,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-20260630.htm,,2026,2019plus
885725,BOSTON SCIENTIFIC CORP,healthcare,core,0000885725-26-000033,10-Q,2026-05-01,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,bsx-20260331.htm,,2026,2019plus
895421,MORGAN STANLEY,financials,core,0000895421-20-000323,10-Q,2020-05-05,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,msq1202010q.htm,,2020,2019plus
895421,MORGAN STANLEY,financials,core,0000895421-20-000429,10-Q,2020-08-04,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,msq2202010q.htm,,2020,2019plus
895421,MORGAN STANLEY,financials,core,0000895421-20-000527,10-Q,2020-11-03,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,msq3202010q.htm,,2020,2019plus
895421,MORGAN STANLEY,financials,core,0000895421-21-000334,10-Q,2021-05-03,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,ms-20210331.htm,,2021,2019plus
895421,MORGAN STANLEY,financials,core,0000895421-21-000425,10-Q,2021-08-02,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,ms-20210630.htm,,2021,2019plus
895421,MORGAN STANLEY,financials,core,0000895421-21-000532,10-Q,2021-11-03,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,ms-20210930.htm,,2021,2019plus
895421,MORGAN STANLEY,financials,core,0000895421-22-000442,10-Q,2022-05-04,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,ms-20220331.htm,,2022,2019plus
895421,MORGAN STANLEY,financials,core,0000895421-22-000515,10-Q,2022-08-05,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,ms-20220630.htm,,2022,2019plus
895421,MORGAN STANLEY,financials,core,0000895421-22-000587,10-Q,2022-11-03,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,ms-20220930.htm,,2022,2019plus
895421,MORGAN STANLEY,financials,core,0000895421-23-000315,10-Q,2023-05-02,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,ms-20230331.htm,,2023,2019plus
895421,MORGAN STANLEY,financials,core,0000895421-23-000374,10-Q,2023-08-03,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,ms-20230630.htm,,2023,2019plus
895421,MORGAN STANLEY,financials,core,0000895421-23-000441,10-Q,2023-11-03,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,ms-20230930.htm,,2023,2019plus
895421,MORGAN STANLEY,financials,core,0000895421-24-000322,10-Q,2024-05-03,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,ms-20240331.htm,,2024,2019plus
895421,MORGAN STANLEY,financials,core,0000895421-24-000403,10-Q,2024-08-05,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,ms-20240630.htm,,2024,2019plus
895421,MORGAN STANLEY,financials,core,0000895421-24-000491,10-Q,2024-11-04,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,ms-20240930.htm,,2024,2019plus
895421,MORGAN STANLEY,financials,core,0000895421-25-000343,10-Q,2025-05-05,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,ms-20250331.htm,,2025,2019plus
895421,MORGAN STANLEY,financials,core,0000895421-25-000440,10-Q,2025-08-04,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,ms-20250630.htm,,2025,2019plus
895421,MORGAN STANLEY,financials,core,0000895421-25-000539,10-Q,2025-11-03,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,ms-20250930.htm,,2025,2019plus
895421,MORGAN STANLEY,financials,core,0000895421-26-000121,10-Q,2026-05-05,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,ms-20260331.htm,,2026,2019plus
895421,MORGAN STANLEY,financials,core,0000895421-26-000212,10-Q,2026-08-04,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,ms-20260630.htm,,2026,2019plus
936402,Shire plc,healthcare,core,0000936402-18-000013,10-Q,2018-04-26,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,a10-qq1x2018.htm,,2018,pre2019
1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,0001034054-15-000012,10-Q,2015-08-06,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,sbac-20150630x10q.htm,,2015,pre2019
1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,0001034054-15-000015,10-Q,2015-11-09,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,sbac-20150930x10q.htm,,2015,pre2019
1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,0001034054-16-000020,10-Q,2016-05-10,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,sbac-20160331x10q.htm,,2016,pre2019
1108524,"Salesforce, Inc.",tech,core,0001108524-15-000025,10-Q,2015-08-25,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,crmq2fy1610-q.htm,,2015,pre2019
1108524,"Salesforce, Inc.",tech,core,0001108524-15-000034,10-Q,2015-11-20,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,crmq3fy1610-q.htm,,2015,pre2019
1108524,"Salesforce, Inc.",tech,core,0001108524-16-000066,10-Q,2016-05-20,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,crmq1fy1710-q.htm,,2016,pre2019
1108524,"Salesforce, Inc.",tech,core,0001108524-16-000085,10-Q,2016-09-01,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,crmq2fy1710-q.htm,,2016,pre2019
1108524,"Salesforce, Inc.",tech,core,0001108524-16-000128,10-Q,2016-11-21,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,crmq3fy1710-q.htm,,2016,pre2019
1108524,"Salesforce, Inc.",tech,core,0001108524-17-000012,10-Q,2017-05-22,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,crmq1fy1810-q.htm,,2017,pre2019
1108524,"Salesforce, Inc.",tech,core,0001108524-17-000020,10-Q,2017-08-25,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,crmq2fy1810-q.htm,,2017,pre2019
1108524,"Salesforce, Inc.",tech,core,0001108524-19-000025,10-Q,2019-06-05,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,crmq1fy2010-q.htm,,2019,2019plus
4281,Howmet Aerospace Inc.,materials_realestate,extension,0001193125-15-259994,10-Q,2015-07-22,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d943108d10q.htm,,2015,pre2019
713676,"PNC FINANCIAL SERVICES GROUP, INC.",financials,core,0001193125-15-277885,10-Q,2015-08-05,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,d943118d10q.htm,,2015,pre2019
1105705,"WARNER MEDIA, LLC",consumer,core,0001193125-15-278166,10-Q,2015-08-05,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,d949581d10q.htm,,2015,pre2019
36104,US BANCORP \DE\,financials,core,0001193125-15-278501,10-Q,2015-08-05,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d938086d10q.htm,,2015,pre2019
6769,APACHE CORP,energy,core,0001193125-15-281508,10-Q,2015-08-07,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d91694d10q.htm,,2015,pre2019
4281,Howmet Aerospace Inc.,materials_realestate,extension,0001193125-15-350979,10-Q,2015-10-23,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d17884d10q.htm,,2015,pre2019
1105705,"WARNER MEDIA, LLC",consumer,core,0001193125-15-365575,10-Q,2015-11-04,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,d69048d10q.htm,,2015,pre2019
36104,US BANCORP \DE\,financials,core,0001193125-15-366273,10-Q,2015-11-04,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d50444d10q.htm,,2015,pre2019
6769,APACHE CORP,energy,core,0001193125-15-368662,10-Q,2015-11-06,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d95244d10q.htm,,2015,pre2019
1105705,"WARNER MEDIA, LLC",consumer,core,0001193125-16-576565,10-Q,2016-05-04,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,d174522d10q.htm,,2016,pre2019
4281,Howmet Aerospace Inc.,materials_realestate,extension,0001193125-16-580169,10-Q,2016-05-05,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d259828d10q.htm,,2016,pre2019
36104,US BANCORP \DE\,financials,core,0001193125-16-581459,10-Q,2016-05-06,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d150924d10q.htm,,2016,pre2019
4281,Howmet Aerospace Inc.,materials_realestate,extension,0001193125-16-664835,10-Q,2016-07-29,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d209057d10q.htm,,2016,pre2019
1105705,"WARNER MEDIA, LLC",consumer,core,0001193125-16-669581,10-Q,2016-08-03,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,d222992d10q.htm,,2016,pre2019
36104,US BANCORP \DE\,financials,core,0001193125-16-673126,10-Q,2016-08-05,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d176571d10q.htm,,2016,pre2019
1105705,"WARNER MEDIA, LLC",consumer,core,0001193125-16-756548,10-Q,2016-11-02,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,d245793d10q.htm,,2016,pre2019
36104,US BANCORP \DE\,financials,core,0001193125-16-759887,10-Q,2016-11-04,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d231217d10q.htm,,2016,pre2019
4281,Howmet Aerospace Inc.,materials_realestate,extension,0001193125-16-763784,10-Q,2016-11-09,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d249051d10q.htm,,2016,pre2019
4281,Howmet Aerospace Inc.,materials_realestate,extension,0001193125-17-152478,10-Q,2017-05-02,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d337194d10q.htm,,2017,pre2019
1105705,"WARNER MEDIA, LLC",consumer,core,0001193125-17-155599,10-Q,2017-05-03,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,d384585d10q.htm,,2017,pre2019
713676,"PNC FINANCIAL SERVICES GROUP, INC.",financials,core,0001193125-17-155839,10-Q,2017-05-03,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,d324114d10q.htm,,2017,pre2019
895421,MORGAN STANLEY,financials,core,0001193125-17-158668,10-Q,2017-05-04,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,d372076d10q.htm,,2017,pre2019
36104,US BANCORP \DE\,financials,core,0001193125-17-160671,10-Q,2017-05-05,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d334122d10q.htm,,2017,pre2019
1105705,"WARNER MEDIA, LLC",consumer,core,0001193125-17-245363,10-Q,2017-08-02,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,d414834d10q.htm,,2017,pre2019
895421,MORGAN STANLEY,financials,core,0001193125-17-247402,10-Q,2017-08-03,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,d421308d10q.htm,,2017,pre2019
36104,US BANCORP \DE\,financials,core,0001193125-17-248499,10-Q,2017-08-04,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d407829d10q.htm,,2017,pre2019
1105705,"WARNER MEDIA, LLC",consumer,core,0001193125-17-320575,10-Q,2017-10-26,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,d447744d10q.htm,,2017,pre2019
895421,MORGAN STANLEY,financials,core,0001193125-17-331902,10-Q,2017-11-03,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,d437627d10q.htm,,2017,pre2019
36104,US BANCORP \DE\,financials,core,0001193125-17-332564,10-Q,2017-11-03,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d455406d10q.htm,,2017,pre2019
4281,Howmet Aerospace Inc.,materials_realestate,extension,0001193125-17-333678,10-Q,2017-11-06,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d435123d10q.htm,,2017,pre2019
1105705,"WARNER MEDIA, LLC",consumer,core,0001193125-18-134094,10-Q,2018-04-26,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,d585869d10q.htm,,2018,pre2019
36104,US BANCORP \DE\,financials,core,0001193125-18-150855,10-Q,2018-05-03,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d543976d10q.htm,,2018,pre2019
895421,MORGAN STANLEY,financials,core,0001193125-18-152899,10-Q,2018-05-04,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,d556270d10q.htm,,2018,pre2019
36104,US BANCORP \DE\,financials,core,0001193125-18-236628,10-Q,2018-08-02,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d602654d10q.htm,,2018,pre2019
895421,MORGAN STANLEY,financials,core,0001193125-18-238269,10-Q,2018-08-03,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,d576100d10q.htm,,2018,pre2019
36104,US BANCORP \DE\,financials,core,0001193125-18-316582,10-Q,2018-11-02,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d586012d10q.htm,,2018,pre2019
895421,MORGAN STANLEY,financials,core,0001193125-18-318377,10-Q,2018-11-05,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,d645593d10q.htm,,2018,pre2019
895421,MORGAN STANLEY,financials,core,0001193125-19-136929,10-Q,2019-05-03,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,d673523d10q.htm,,2019,2019plus
36104,US BANCORP \DE\,financials,core,0001193125-19-142913,10-Q,2019-05-09,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d686529d10q.htm,,2019,2019plus
36104,US BANCORP \DE\,financials,core,0001193125-19-210903,10-Q,2019-08-01,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d737804d10q.htm,,2019,2019plus
36104,US BANCORP \DE\,financials,core,0001193125-19-287486,10-Q,2019-11-08,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d796072d10q.htm,,2019,2019plus
36104,US BANCORP \DE\,financials,core,0001193125-20-136359,10-Q,2020-05-07,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d897119d10q.htm,,2020,2019plus
36104,US BANCORP \DE\,financials,core,0001193125-20-211979,10-Q,2020-08-06,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d890129d10q.htm,,2020,2019plus
36104,US BANCORP \DE\,financials,core,0001193125-20-286983,10-Q,2020-11-05,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d947218d10q.htm,,2020,2019plus
36104,US BANCORP \DE\,financials,core,0001193125-21-150169,10-Q,2021-05-04,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d137164d10q.htm,,2021,2019plus
36104,US BANCORP \DE\,financials,core,0001193125-21-234982,10-Q,2021-08-03,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d913559d10q.htm,,2021,2019plus
36104,US BANCORP \DE\,financials,core,0001193125-21-317037,10-Q,2021-11-02,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d219476d10q.htm,,2021,2019plus
